PERMIT,HARVDATE,RED,KING,COHO,PINK,CHUM,FLOUNDER,FISHERY
73132,7/28/2017,16,0,0,0,0,0,KENAI
73132,7/29/2017,5,0,0,0,0,0,KENAI
73134,1/1/1990,35,0,0,0,0,1,KASILOF
73135,7/28/2017,5,0,0,0,0,0,FISH CREEK
73135,7/29/2017,5,0,0,0,0,0,FISH CREEK
73138,7/29/2017,3,0,2,0,0,0,KASILOF
73139,7/27/2017,14,0,0,0,0,0,KASILOF
73139,7/28/2017,10,0,0,0,0,0,KASILOF
73142,7/27/2017,15,0,0,0,0,0,KENAI
73142,7/28/2017,8,0,0,0,0,0,KENAI
73143,7/27/2017,1,0,0,0,0,0,FISH CREEK
73145,7/29/2017,2,0,0,0,0,0,FISH CREEK
73146,7/17/2017,7,0,0,0,0,0,KENAI
73147,7/28/2017,12,0,0,0,0,0,KENAI
73148,7/28/2017,5,0,0,0,0,0,FISH CREEK
73149,7/28/2017,18,0,0,0,0,0,FISH CREEK
73149,7/29/2017,13,0,0,0,0,0,FISH CREEK
73150,7/28/2017,13,0,0,0,0,0,KENAI
73150,7/29/2017,3,0,0,0,0,0,KENAI
73152,7/28/2017,8,0,0,0,0,0,KASILOF
73156,7/29/2017,1,0,0,0,0,0,KASILOF
73159,7/28/2017,55,0,0,0,0,0,KENAI
73161,8/19/2017,0,0,0,0,0,0,KENAI
73161,8/20/2017,0,0,0,0,0,0,KENAI
73164,7/27/2017,0,0,0,0,0,0,FISH CREEK
73165,7/27/2017,1,0,0,0,0,0,KENAI
73165,7/28/2017,4,0,0,0,0,0,KENAI
73165,7/29/2017,5,0,0,0,0,0,KENAI
73167,7/30/2017,9,0,0,0,0,0,KENAI
73168,6/27/2017,7,5,0,0,0,0,KENAI
73171,7/28/2017,20,0,0,0,0,0,KENAI
73172,7/30/2017,3,0,0,0,0,0,KASILOF
73173,7/29/2017,2,0,0,0,0,0,KENAI
73178,7/27/2017,2,0,0,0,0,0,FISH CREEK
73179,7/28/2017,19,0,2,1,0,0,FISH CREEK
73180,7/27/2017,0,0,0,0,0,0,KENAI
73181,7/29/2017,4,0,0,0,0,1,KENAI
73182,7/27/2017,1,0,0,0,0,0,FISH CREEK
73187,7/25/2017,7,0,0,0,0,0,KENAI
73188,7/28/2017,9,0,0,1,0,0,FISH CREEK
73191,7/28/2017,7,0,0,0,0,0,KASILOF
73194,7/28/2017,20,0,0,0,0,0,KENAI
73195,7/28/2017,10,1,0,0,0,0,KENAI
73196,7/28/2017,0,0,0,0,0,0,FISH CREEK
73197,7/29/2017,4,0,0,2,0,0,KENAI
73198,7/26/2017,0,0,0,0,0,0,FISH CREEK
73201,7/29/2017,8,0,0,1,0,0,KENAI
73202,7/29/2017,18,0,0,0,0,0,KENAI
73204,7/29/2017,3,0,0,0,0,0,KENAI
73208,7/28/2017,0,0,0,0,0,0,FISH CREEK
73209,7/27/2017,6,1,0,0,0,0,KENAI
73210,7/28/2017,35,0,0,0,0,0,KENAI
73212,7/27/2017,10,0,0,0,0,0,KASILOF
73213,7/30/2017,6,0,0,0,0,0,FISH CREEK
73214,7/29/2017,6,0,0,0,0,0,KENAI
73216,7/29/2017,7,0,0,0,0,0,KENAI
73217,7/27/2017,0,0,0,0,0,0,FISH CREEK
73218,7/29/2017,11,0,0,0,0,0,KENAI
73218,7/30/2017,8,0,0,0,0,0,KENAI
73220,7/29/2017,3,0,0,0,0,0,KENAI
73223,7/28/2017,2,0,0,0,0,0,KENAI
73226,7/29/2017,6,0,0,0,0,0,KENAI
73227,7/28/2017,3,0,0,0,0,0,KENAI
73229,7/28/2017,31,1,0,1,0,0,KENAI
73230,7/27/2017,0,0,0,0,0,0,KENAI
73230,7/28/2017,0,0,0,0,0,0,KENAI
73231,7/28/2017,7,0,0,0,0,0,KENAI
73234,7/29/2017,2,0,0,0,0,0,KENAI
73235,7/16/2017,25,0,0,0,0,0,KENAI
73242,7/28/2017,17,0,0,0,0,0,KENAI
73244,7/17/2017,0,0,0,0,0,0,KENAI
73245,7/28/2017,22,0,0,0,0,0,KASILOF
73249,7/29/2017,4,0,0,0,0,0,FISH CREEK
73251,7/28/2017,25,0,0,0,0,0,KENAI
73253,7/21/2017,8,0,0,7,0,0,KENAI
73254,7/2/2017,2,0,0,0,0,0,KENAI
73254,7/27/2017,10,0,0,0,0,0,KENAI
73255,7/23/2017,18,0,0,0,0,0,KENAI
73256,7/28/2017,0,0,0,0,0,0,FISH CREEK
73257,7/27/2017,21,1,0,0,0,0,KENAI
73258,7/28/2017,4,0,0,0,0,0,KENAI
73259,7/27/2017,20,0,0,0,0,0,KENAI
73260,7/30/2017,3,0,0,0,0,0,KENAI
73260,7/31/2017,3,0,0,0,0,0,KENAI
73261,7/28/2017,0,0,0,0,0,0,FISH CREEK
73263,7/28/2017,35,0,0,0,0,0,KENAI
73264,7/27/2017,16,0,0,0,0,0,KASILOF
73266,7/28/2017,7,0,0,0,0,0,KENAI
73267,7/30/2017,5,0,0,0,0,0,FISH CREEK
73268,7/28/2017,11,0,0,0,0,0,KENAI
73273,7/27/2017,8,0,0,1,0,0,KENAI
73273,7/28/2017,2,0,0,0,0,0,KENAI
73273,7/30/2017,17,0,0,0,0,0,KENAI
73273,7/31/2017,9,0,0,0,0,0,KENAI
73274,7/28/2017,15,0,0,0,0,0,FISH CREEK
73276,7/28/2017,12,0,0,0,0,0,KENAI
73277,7/29/2017,0,0,0,0,0,0,FISH CREEK
73280,7/28/2017,45,0,0,0,0,0,KENAI
73282,7/27/2017,0,0,0,0,0,0,FISH CREEK
73284,7/28/2017,0,0,0,0,0,0,KENAI
73285,7/29/2017,7,0,0,0,0,0,FISH CREEK
73286,7/27/2017,13,0,0,0,0,0,KENAI
73286,7/28/2017,20,0,0,0,0,0,KENAI
73287,7/30/2017,4,0,0,5,0,0,KENAI
73288,7/29/2017,15,0,0,3,0,0,KENAI
73288,7/30/2017,5,0,0,2,0,0,KENAI
73290,7/28/2017,10,0,0,0,0,0,KENAI
73292,7/29/2017,7,0,0,0,0,0,KENAI
73292,7/30/2017,1,0,0,0,0,0,KENAI
73294,8/6/2017,6,0,0,0,0,0,KENAI
73294,8/20/2017,12,0,0,0,0,0,KENAI
73296,7/28/2017,0,0,0,0,0,0,KASILOF
73296,7/29/2017,0,0,0,0,0,0,KASILOF
73296,7/30/2017,0,0,0,0,0,0,KASILOF
73297,7/28/2017,25,0,0,0,0,0,KENAI
73298,7/27/2017,0,0,0,0,0,0,FISH CREEK
73299,7/28/2017,1,0,0,0,0,0,FISH CREEK
73300,7/29/2017,7,0,4,0,0,1,KASILOF
73300,7/30/2017,0,0,0,0,0,0,KASILOF
73301,7/28/2017,0,0,0,0,0,0,FISH CREEK
73303,7/28/2017,19,0,0,0,0,0,KENAI
73304,7/20/2017,40,0,0,0,0,0,KENAI
73307,7/28/2017,8,0,0,2,0,0,KENAI
73309,7/28/2017,13,0,0,0,0,0,KENAI
73310,7/29/2017,8,0,0,1,0,0,KENAI
73310,7/30/2017,1,0,0,0,0,0,KENAI
73311,7/28/2017,17,0,0,1,0,0,KENAI
73313,7/28/2017,30,0,0,0,5,0,KENAI
73314,7/16/2017,0,0,0,0,0,0,FISH CREEK
73315,7/28/2017,21,0,0,1,0,0,KENAI
73316,7/29/2017,1,0,0,0,0,0,FISH CREEK
73316,7/30/2017,1,0,0,0,0,0,FISH CREEK
73317,7/29/2017,6,0,0,1,0,0,KENAI
73320,7/28/2017,10,0,0,0,0,0,KENAI
73320,7/30/2017,12,0,0,0,0,0,KENAI
73321,7/30/2017,8,0,0,0,0,1,KENAI
73321,7/31/2017,1,0,0,0,0,1,KENAI
73322,7/29/2017,1,0,0,0,0,0,KENAI
73322,7/30/2017,7,0,0,1,0,0,KENAI
73323,7/28/2017,30,0,0,0,0,0,KENAI
73324,7/29/2017,5,0,0,0,0,0,KENAI
73325,7/17/2017,65,0,0,0,0,0,KENAI
73326,7/28/2017,13,0,0,0,0,0,KENAI
73330,7/30/2017,8,0,0,1,0,0,KENAI
73333,7/28/2017,2,0,0,0,0,0,KENAI
73333,7/29/2017,1,0,0,0,0,0,KENAI
73335,7/28/2017,10,0,0,0,0,0,KENAI
73336,7/31/2017,5,0,0,0,0,0,FISH CREEK
73337,7/28/2017,0,0,0,0,0,0,FISH CREEK
73338,7/17/2017,0,0,0,0,0,0,KENAI
73338,7/30/2017,0,0,0,0,0,0,KENAI
73339,7/28/2017,28,0,0,0,0,0,KENAI
73340,7/28/2017,22,0,0,0,0,0,KENAI
73342,7/28/2017,2,0,0,1,0,0,KENAI
73342,7/29/2017,3,0,0,1,0,0,KENAI
73343,7/29/2017,0,0,0,0,0,0,FISH CREEK
73347,7/29/2017,18,0,0,0,0,0,KENAI
73348,7/30/2017,5,0,0,0,0,0,KENAI
73350,7/30/2017,1,0,0,0,0,0,KENAI
73350,7/31/2017,2,0,0,0,0,0,KENAI
73353,7/28/2017,4,0,0,0,0,0,FISH CREEK
73353,7/29/2017,2,0,0,0,0,0,FISH CREEK
73353,7/30/2017,0,0,0,0,0,0,FISH CREEK
73355,7/28/2017,12,0,0,0,0,0,KENAI
73356,7/25/2017,0,0,0,0,0,0,KENAI
73357,6/28/2017,16,0,0,0,0,0,FISH CREEK
73359,7/28/2017,13,0,0,0,0,0,KENAI
73360,7/28/2017,35,0,0,0,0,0,KENAI
73361,7/28/2017,3,0,0,0,0,0,KENAI
73364,7/28/2017,4,0,0,0,0,0,KENAI
73365,7/26/2017,5,0,0,0,0,0,KASILOF
73365,7/27/2017,4,0,0,0,0,0,KASILOF
73366,7/28/2017,8,0,0,0,0,0,KASILOF
73367,7/28/2017,12,0,8,0,0,0,FISH CREEK
73367,7/29/2017,10,0,0,0,0,0,FISH CREEK
73369,7/28/2017,3,0,0,0,0,0,KENAI
73370,7/28/2017,30,0,0,0,0,0,KENAI
73371,7/28/2017,8,0,0,1,0,0,KENAI
73372,7/28/2017,13,0,2,0,0,0,KASILOF
73373,7/29/2017,10,0,0,0,0,0,KENAI
73373,7/30/2017,3,0,0,1,0,0,KENAI
73374,7/28/2017,15,0,0,4,0,0,KENAI
73374,7/29/2017,4,0,0,0,0,0,KENAI
73375,7/27/2017,3,0,0,0,0,0,FISH CREEK
73375,7/28/2017,6,0,0,6,0,0,FISH CREEK
73375,7/29/2017,15,0,3,5,0,0,FISH CREEK
73375,7/30/2017,10,0,0,4,0,0,FISH CREEK
73378,7/29/2017,12,0,0,0,0,0,KENAI
73378,7/30/2017,10,0,0,0,0,0,KENAI
73380,7/22/2017,7,0,0,0,0,0,KENAI
73381,7/29/2017,9,0,0,0,0,0,KENAI
73382,7/28/2017,27,0,0,0,0,0,KENAI
73383,8/5/2017,2,0,0,0,0,0,KASILOF
73384,7/28/2017,16,0,0,2,0,0,KENAI
73385,7/31/2017,5,0,0,0,0,0,KENAI
73386,7/28/2017,23,0,0,0,0,0,KENAI
73388,7/28/2017,26,0,0,0,0,0,KENAI
73389,7/29/2017,2,0,0,0,0,0,KENAI
73389,7/30/2017,2,0,0,1,0,0,KENAI
73391,6/14/2017,24,0,0,3,0,2,KENAI
73392,7/29/2017,8,0,0,0,0,0,FISH CREEK
73392,7/30/2017,3,0,0,0,0,0,FISH CREEK
73399,7/29/2017,0,0,0,0,0,0,FISH CREEK
73400,7/30/2017,0,0,0,2,0,0,KENAI
73401,7/15/2017,1,0,0,0,0,0,FISH CREEK
73404,7/25/2017,0,0,0,0,0,0,KENAI
73405,7/30/2017,1,0,0,0,0,0,KENAI
73406,7/28/2017,10,1,0,0,0,0,KENAI
73406,7/29/2017,17,0,0,0,0,0,KENAI
73407,7/28/2017,10,0,0,2,0,1,KENAI
73409,7/31/2017,2,0,0,0,0,0,KENAI
73410,7/28/2017,10,0,0,0,0,0,KENAI
73411,7/28/2017,8,0,0,0,0,1,KENAI
73413,7/30/2017,0,0,0,0,0,0,KENAI
73417,7/31/2017,7,0,0,0,0,0,KENAI
73420,7/18/2017,2,0,0,0,0,0,KENAI
73420,7/20/2017,10,0,0,0,0,0,KENAI
73421,7/29/2017,0,0,0,0,0,0,FISH CREEK
73422,7/29/2017,5,0,0,0,0,0,KENAI
73423,7/29/2017,28,0,0,1,0,0,KENAI
73427,7/28/2017,0,0,0,1,0,0,FISH CREEK
73429,7/24/2017,20,0,0,0,0,0,KENAI
73432,7/31/2017,0,0,0,0,0,0,KENAI
73432,8/5/2017,3,0,0,0,0,0,KASILOF
73432,8/6/2017,6,0,0,0,0,0,KASILOF
73433,7/29/2017,7,0,0,0,0,0,KASILOF
73433,7/30/2017,9,0,0,0,0,0,KASILOF
73434,7/30/2017,8,0,0,0,0,0,KENAI
73438,7/29/2017,11,0,0,0,0,0,KENAI
73441,7/28/2017,25,0,0,0,0,0,KENAI
73443,6/25/2017,6,0,0,0,0,0,KASILOF
73444,7/18/2017,28,0,0,0,0,0,KENAI
73446,7/30/2017,6,0,0,0,0,0,KENAI
73448,7/28/2017,0,0,0,0,0,0,KENAI
73449,7/30/2017,3,0,0,0,0,0,KENAI
73452,1/1/1990,4,0,0,0,0,0,KASILOF
73453,7/29/2017,5,0,0,0,0,0,KENAI
73456,7/29/2017,5,0,0,0,0,0,KENAI
73457,7/28/2017,1,0,0,0,0,0,KENAI
73458,7/30/2017,1,0,0,0,0,0,KENAI
73460,7/28/2017,28,0,0,2,0,0,KENAI
73461,7/28/2017,22,0,0,3,0,0,KENAI
73463,7/28/2017,25,0,0,0,0,0,KENAI
73464,7/29/2017,2,0,0,0,0,0,KASILOF
73464,7/30/2017,1,0,0,1,0,0,KENAI
73467,7/28/2017,9,0,0,0,0,0,KENAI
73467,7/29/2017,12,0,0,0,0,0,KENAI
73469,7/31/2017,6,0,0,0,0,0,KENAI
73470,7/28/2017,0,0,0,0,0,0,KENAI
73470,7/29/2017,0,0,0,0,0,0,KENAI
73471,7/29/2017,1,0,0,0,0,0,KENAI
73471,7/30/2017,1,0,0,0,0,0,KENAI
73473,7/29/2017,5,0,0,0,0,0,KENAI
73474,7/30/2017,2,0,0,0,0,0,KENAI
73475,7/28/2017,2,0,0,0,0,0,KENAI
73475,7/29/2017,1,0,0,0,0,0,KENAI
73480,7/17/2017,4,0,0,0,0,0,KENAI
73485,7/29/2017,15,0,0,0,0,0,KENAI
73488,7/28/2017,28,0,0,0,0,0,KENAI
73490,7/29/2017,9,0,0,2,0,0,KENAI
73491,7/29/2017,8,0,0,0,0,0,KENAI
73494,7/29/2017,0,0,0,0,0,0,KASILOF
73494,7/30/2017,2,0,0,0,0,0,KASILOF
73496,7/29/2017,6,0,0,0,0,0,KENAI
73496,7/30/2017,3,0,0,0,0,0,KENAI
73498,7/30/2017,6,0,0,0,0,0,FISH CREEK
73499,7/29/2017,0,0,0,0,0,0,FISH CREEK
73503,7/29/2017,9,0,0,1,0,0,KENAI
73505,7/28/2017,7,0,0,1,0,0,KENAI
73509,7/29/2017,55,0,0,0,0,0,KENAI
73510,7/29/2017,0,0,0,0,0,0,UNKNOWN
73511,7/29/2017,9,0,0,0,0,0,FISH CREEK
73512,7/30/2017,7,0,0,0,0,0,KENAI
73513,7/29/2017,0,0,0,0,0,0,FISH CREEK
73514,7/31/2017,14,0,0,0,0,0,KENAI
73516,7/29/2017,5,0,0,0,0,0,KENAI
73518,7/29/2017,1,0,0,0,0,0,KENAI
73520,7/30/2017,2,0,0,0,0,0,KENAI
73521,7/29/2017,1,0,0,0,0,0,FISH CREEK
73526,6/1/2017,2,0,0,0,0,0,KENAI
73527,7/31/2017,0,0,0,0,0,0,FISH CREEK
73529,7/29/2017,6,0,0,0,0,0,FISH CREEK
73531,7/29/2017,5,0,0,0,0,0,KENAI
73532,7/29/2017,0,0,0,0,0,0,FISH CREEK
73532,7/30/2017,0,0,0,0,0,0,FISH CREEK
73533,7/29/2017,0,0,0,1,0,0,FISH CREEK
73534,7/28/2017,14,0,0,2,0,0,KENAI
73536,7/31/2017,15,0,0,0,0,0,KENAI
73537,7/20/2017,0,0,0,0,0,0,KENAI
73538,7/29/2017,5,0,0,0,0,0,KENAI
73540,7/29/2017,1,0,0,0,0,0,FISH CREEK
73540,7/30/2017,2,0,0,0,0,0,FISH CREEK
73543,7/17/2017,1,0,0,0,0,0,KENAI
73544,8/3/2017,1,0,0,0,0,0,KENAI
73545,7/30/2017,9,0,0,0,0,0,KENAI
73546,7/31/2017,4,0,0,0,0,0,KASILOF
73548,7/27/2017,10,0,0,0,0,0,KENAI
73548,7/28/2017,12,0,0,0,0,0,KENAI
73550,7/29/2017,25,0,0,0,0,0,KENAI
73555,7/30/2017,2,0,0,0,0,0,KASILOF
73556,7/28/2017,15,0,0,0,0,0,KENAI
73557,7/28/2017,23,0,0,0,0,0,KENAI
73558,8/5/2017,0,0,0,0,0,0,KASILOF
73562,7/30/2017,4,0,0,0,0,0,FISH CREEK
73566,7/28/2017,9,0,0,2,0,0,FISH CREEK
73566,7/29/2017,3,0,0,0,0,0,FISH CREEK
73568,7/29/2017,17,0,0,0,0,0,KENAI
73571,7/17/2017,27,0,0,0,0,0,KENAI
73573,7/27/2017,0,0,0,0,0,0,FISH CREEK
73574,7/29/2017,1,0,0,0,0,0,FISH CREEK
73576,7/29/2017,19,0,0,0,0,0,KENAI
73579,7/28/2017,7,0,0,2,0,0,KENAI
73580,7/21/2017,10,0,0,4,0,0,KENAI
73582,6/12/2017,8,1,0,0,0,0,KENAI
73583,7/28/2017,1,0,0,0,0,0,FISH CREEK
73583,7/30/2017,1,0,0,0,0,0,FISH CREEK
73584,6/22/2017,2,0,0,0,0,0,KENAI
73584,7/29/2017,4,0,0,1,0,0,KENAI
73584,7/30/2017,6,0,0,2,0,0,KENAI
73585,7/29/2017,8,0,0,0,0,0,KENAI
73586,7/28/2017,11,0,0,0,0,0,KENAI
73587,7/27/2017,0,0,0,0,0,0,FISH CREEK
73588,7/30/2017,1,0,0,0,0,0,KENAI
73593,7/29/2017,3,0,0,0,0,0,KENAI
73593,7/31/2017,4,0,0,0,0,0,KENAI
73594,7/29/2017,0,0,0,0,0,0,FISH CREEK
73595,7/29/2017,1,0,0,0,0,0,KENAI
73595,7/30/2017,0,0,0,0,0,0,KENAI
73595,7/31/2017,8,0,0,1,0,0,KENAI
73595,8/7/2017,2,0,0,0,0,0,KASILOF
73596,7/4/2017,7,0,0,0,0,0,KENAI
73600,7/21/2017,4,0,0,0,0,0,KENAI
73601,7/31/2017,1,0,0,0,0,0,KENAI
73610,7/31/2017,1,0,0,0,1,0,KENAI
73613,7/29/2017,2,0,0,0,0,0,KASILOF
73614,7/31/2017,5,0,0,2,0,0,KENAI
73615,7/30/2017,5,0,0,0,0,0,KENAI
73616,7/20/2017,1,0,0,0,0,0,KASILOF
73617,7/19/2017,15,0,0,0,0,0,KENAI
73618,7/29/2017,10,0,0,0,0,0,KENAI
73619,7/15/2017,6,0,0,0,0,0,KENAI
73620,7/31/2017,7,0,0,0,0,0,KASILOF
73621,7/28/2017,23,1,0,0,0,0,KENAI
73623,7/29/2017,17,0,0,0,0,0,KENAI
73625,7/28/2017,8,0,0,0,0,0,KENAI
73625,7/29/2017,15,0,0,0,0,0,KENAI
73634,7/30/2017,3,0,0,2,0,0,KENAI
73635,7/29/2017,4,0,0,0,0,0,KENAI
73636,7/28/2017,2,0,0,0,0,0,KASILOF
73636,7/29/2017,1,0,0,0,0,0,KENAI
73637,7/29/2017,4,0,0,1,0,0,KENAI
73639,7/20/2017,7,0,0,0,0,0,KENAI
73639,7/21/2017,17,0,0,0,0,0,KASILOF
73639,7/29/2017,7,0,0,0,0,0,KENAI
73639,7/30/2017,17,0,0,0,0,0,KASILOF
73643,7/29/2017,11,0,0,0,0,0,KASILOF
73643,7/30/2017,12,0,0,0,0,0,KASILOF
73643,8/4/2017,25,0,0,0,0,0,KASILOF
73643,8/5/2017,14,0,0,0,0,0,KASILOF
73645,7/30/2017,6,0,0,4,0,0,KENAI
73645,7/31/2017,10,0,0,5,0,0,KENAI
73646,7/29/2017,17,0,0,0,0,0,KENAI
73648,7/30/2017,3,0,0,0,0,0,KENAI
73649,8/2/2017,6,0,2,0,0,0,KASILOF
73649,8/3/2017,18,0,6,0,0,0,KASILOF
73650,7/29/2017,3,0,0,0,0,0,KASILOF
73651,7/28/2017,0,0,0,0,1,0,FISH CREEK
73655,7/30/2017,2,0,0,0,0,0,KENAI
73660,7/29/2017,2,0,0,0,0,0,KASILOF
73662,7/29/2017,7,0,0,0,0,0,KENAI
73664,7/28/2017,0,0,0,0,0,0,KASILOF
73664,7/29/2017,0,0,0,0,0,0,KASILOF
73664,7/30/2017,0,0,0,0,0,0,KASILOF
73666,7/28/2017,2,0,0,0,0,0,KASILOF
73672,8/5/2017,4,0,0,0,0,0,KASILOF
73674,7/27/2017,11,0,0,0,0,0,KENAI
73677,7/29/2017,10,0,0,0,0,0,KENAI
73678,7/28/2017,15,0,0,0,0,0,KENAI
73678,7/29/2017,10,1,0,0,0,0,KENAI
73678,7/30/2017,5,0,0,0,0,0,KENAI
73679,7/29/2017,0,0,0,0,0,0,FISH CREEK
73682,7/29/2017,9,0,0,1,0,0,KENAI
73687,7/30/2017,3,0,0,1,0,0,KENAI
73688,7/29/2017,1,0,0,0,0,0,KENAI
73689,7/23/2017,6,0,4,0,2,0,KENAI
73689,7/27/2017,5,0,5,0,1,0,KENAI
73689,7/29/2017,11,0,5,0,2,0,KENAI
73689,7/31/2017,4,0,3,0,2,0,KENAI
73690,7/22/2017,2,0,0,0,0,0,KENAI
73695,7/29/2017,2,0,0,1,0,0,KENAI
73696,7/28/2017,15,0,0,0,0,0,KENAI
73699,7/29/2017,3,0,0,0,0,0,FISH CREEK
73700,7/30/2017,2,0,1,0,0,0,FISH CREEK
73701,7/19/2017,0,0,0,0,0,0,KENAI
73703,7/29/2017,8,0,0,1,0,0,KENAI
73704,7/29/2017,7,0,0,0,0,0,KENAI
73705,7/29/2017,7,0,0,0,0,0,KENAI
73705,7/30/2017,1,0,0,1,0,0,KENAI
73706,7/29/2017,3,0,0,0,1,0,FISH CREEK
73709,7/29/2017,3,0,0,0,0,0,KENAI
73713,7/29/2017,9,0,0,1,0,0,KENAI
73713,7/30/2017,7,0,0,0,0,0,KENAI
73713,7/31/2017,2,0,0,0,0,0,KENAI
73714,7/28/2017,23,0,0,0,0,0,KENAI
73716,7/29/2017,9,0,0,0,0,0,FISH CREEK
73720,7/29/2017,7,0,0,0,0,0,KENAI
73723,7/28/2017,4,0,0,0,0,0,KASILOF
73723,7/29/2017,3,0,0,0,0,0,KASILOF
73726,7/28/2017,4,0,0,0,0,0,KENAI
73726,7/29/2017,3,0,0,0,0,0,KENAI
73728,7/20/2017,11,0,0,0,0,0,KENAI
73730,7/29/2017,11,0,0,0,0,0,KENAI
73731,7/29/2017,2,0,0,2,0,1,KASILOF
73731,7/30/2017,4,0,0,2,1,0,KASILOF
73735,7/29/2017,5,0,0,0,0,0,KENAI
73737,7/29/2017,15,0,0,0,0,0,KENAI
73738,7/29/2017,13,0,0,0,0,0,KENAI
73739,7/29/2017,0,0,0,0,0,0,FISH CREEK
73742,7/29/2017,0,0,0,1,0,0,KENAI
73742,7/30/2017,0,0,0,0,0,0,KENAI
73751,7/13/2017,0,0,0,0,0,0,KENAI
73751,7/14/2017,0,0,0,0,0,0,KENAI
73751,7/28/2017,0,0,0,0,0,0,KENAI
73751,7/29/2017,0,0,0,0,0,0,KENAI
73753,7/29/2017,0,0,0,0,0,0,KENAI
73753,7/30/2017,3,0,0,0,0,0,KENAI
73753,7/31/2017,2,0,0,0,0,0,KENAI
73757,7/29/2017,5,0,0,0,0,0,FISH CREEK
73759,7/29/2017,6,0,0,0,0,0,KENAI
73762,7/29/2017,1,0,0,0,0,0,FISH CREEK
73764,6/3/2017,1,0,0,0,0,0,UNKNOWN
73764,6/17/2017,2,0,0,0,0,0,KENAI
73764,7/1/2017,6,0,0,0,0,0,KENAI
73766,7/17/2017,2,0,0,0,0,0,KENAI
73768,7/29/2017,7,0,0,0,0,0,KENAI
73771,7/29/2017,4,0,0,0,0,0,KENAI
73775,7/29/2017,0,0,0,0,0,0,KENAI
73777,7/28/2017,5,0,0,0,0,0,KENAI
73778,7/29/2017,1,0,0,0,0,0,FISH CREEK
73780,7/29/2017,4,0,0,0,0,0,FISH CREEK
73781,7/29/2017,14,0,0,1,0,0,KENAI
73781,7/30/2017,3,0,0,0,0,0,KENAI
73782,7/29/2017,0,0,0,0,0,0,KASILOF
73782,7/30/2017,0,0,0,0,0,0,KASILOF
73785,7/28/2017,0,0,0,0,0,0,KENAI
73786,7/29/2017,0,0,0,0,0,0,FISH CREEK
73788,7/29/2017,12,0,0,0,0,0,KENAI
73789,7/20/2017,5,0,0,0,0,0,KENAI
73790,7/27/2017,3,0,0,0,0,0,FISH CREEK
73790,7/28/2017,0,0,0,0,0,0,FISH CREEK
73791,7/22/2017,32,1,0,0,0,0,KENAI
73798,7/29/2017,4,0,0,0,0,0,KENAI
73799,7/29/2017,2,0,0,0,0,0,KENAI
73800,7/29/2017,2,0,0,0,0,0,KENAI
73801,7/29/2017,0,0,0,0,0,0,KENAI
73802,7/29/2017,7,0,0,0,0,0,KENAI
73804,7/30/2017,14,0,0,0,0,0,KENAI
73806,7/28/2017,0,0,0,0,0,0,FISH CREEK
73807,7/28/2017,11,0,0,0,0,0,FISH CREEK
73808,7/28/2017,0,0,0,0,0,0,FISH CREEK
73808,7/29/2017,0,0,0,0,0,0,FISH CREEK
73810,7/29/2017,0,0,0,0,0,0,KENAI
73811,7/15/2017,3,0,0,5,0,0,FISH CREEK
73812,7/29/2017,2,0,0,0,0,0,KENAI
73814,7/28/2017,15,0,0,0,0,0,KENAI
73819,6/12/2017,10,0,0,1,0,0,KENAI
73820,7/29/2017,5,0,0,1,0,0,KENAI
73821,6/28/2017,6,0,0,0,0,0,KASILOF
73821,7/10/2017,12,0,0,0,0,0,KENAI
73821,7/11/2017,7,0,0,0,0,0,KENAI
73824,7/9/2017,8,0,0,0,0,0,KASILOF
73827,7/16/2017,10,0,0,0,0,0,KENAI
73827,7/29/2017,2,0,0,0,0,0,KENAI
73827,7/30/2017,14,0,0,0,0,0,KENAI
73828,7/22/2017,0,0,0,0,0,0,KENAI
73831,7/29/2017,5,0,0,0,0,0,KENAI
73831,7/30/2017,0,0,0,0,0,0,KENAI
73834,7/28/2017,3,0,0,0,0,0,FISH CREEK
73835,7/13/2017,8,0,0,0,0,0,KENAI
73836,7/13/2017,10,0,0,0,0,0,KENAI
73838,7/29/2017,10,0,0,0,0,3,KENAI
73840,7/29/2017,10,0,0,0,0,0,KENAI
73841,7/15/2017,4,0,0,0,0,0,FISH CREEK
73844,7/29/2017,17,0,0,0,0,0,KENAI
73846,6/23/2017,0,0,0,0,0,0,KASILOF
73849,7/29/2017,5,0,0,0,0,0,FISH CREEK
73851,7/29/2017,2,0,0,0,0,0,FISH CREEK
73852,7/29/2017,0,0,0,0,0,0,KASILOF
73853,7/30/2017,2,0,0,0,0,0,KENAI
73853,7/31/2017,4,0,0,0,0,0,KENAI
73854,7/29/2017,11,0,0,1,0,0,KENAI
73854,7/30/2017,5,0,0,2,0,0,KENAI
73856,7/24/2017,10,0,0,0,0,0,KENAI
73857,7/29/2017,11,0,0,0,0,0,FISH CREEK
73858,6/10/2017,6,0,0,0,0,0,KENAI
73862,7/29/2017,3,0,0,0,0,0,KENAI
73865,7/29/2017,0,0,0,0,0,0,FISH CREEK
73866,7/29/2017,3,0,0,0,0,0,KENAI
73869,7/2/2017,27,0,0,1,0,0,KENAI
73871,7/22/2017,1,0,0,0,0,0,KENAI
73871,7/23/2017,1,0,0,0,0,0,KENAI
73873,7/30/2017,0,0,0,0,0,0,FISH CREEK
73875,7/29/2017,8,0,0,0,0,0,KENAI
