PERMIT,HARVDATE,RED,KING,COHO,PINK,CHUM,FLOUNDER,FISHERY
61991,7/18/2016,8,0,0,0,0,0,KENAI
61992,7/26/2016,9,0,2,3,0,0,KENAI
61992,7/27/2016,9,0,0,2,0,0,KENAI
61994,7/22/2016,16,0,0,0,0,1,KENAI
61996,7/22/2016,13,0,0,0,0,0,KENAI
61996,7/23/2016,7,0,0,0,0,0,KENAI
61999,7/12/2016,12,0,0,0,0,0,KENAI
61999,7/13/2016,2,0,0,0,0,0,KENAI
61999,7/14/2016,8,0,0,0,0,0,KENAI
61999,7/15/2016,2,0,0,0,0,0,KENAI
61999,7/17/2016,2,0,0,0,0,0,KENAI
61999,7/18/2016,1,0,0,0,0,0,KENAI
61999,7/20/2016,7,0,0,0,0,0,KENAI
62000,7/11/2016,24,0,0,1,0,0,KENAI
62000,7/21/2016,1,0,0,0,0,0,KENAI
62001,7/15/2016,6,0,0,0,0,0,KENAI
62001,7/20/2016,8,0,0,0,0,0,KENAI
62002,7/16/2016,9,0,0,0,0,0,KENAI
62002,7/31/2016,8,0,0,6,0,1,KASILOF
62005,7/17/2016,8,0,0,0,0,0,KENAI
62005,7/18/2016,7,0,0,0,0,0,KENAI
62006,7/2/2016,16,0,0,0,0,2,KASILOF
62006,7/3/2016,21,0,0,0,0,2,KASILOF
62007,7/2/2016,13,0,0,0,0,0,KASILOF
62007,7/12/2016,11,0,0,0,0,0,KASILOF
62008,7/14/2016,14,0,0,0,0,0,KENAI
62009,7/15/2016,0,0,0,0,0,0,KENAI
62010,7/21/2016,32,0,0,1,0,0,KENAI
62010,7/23/2016,5,0,0,0,0,0,KENAI
62012,7/17/2016,5,0,0,0,0,0,KENAI
62012,7/23/2016,3,0,0,0,0,0,KENAI
62012,7/24/2016,7,0,0,2,0,0,KENAI
62015,7/21/2016,9,0,0,0,0,0,KENAI
62015,7/27/2016,2,0,0,0,0,0,KENAI
62015,7/28/2016,21,0,0,0,0,0,KENAI
62015,7/30/2016,3,0,0,0,0,1,KENAI
62017,7/25/2016,6,0,0,0,0,0,KENAI
62017,7/26/2016,2,0,0,0,0,0,KENAI
62017,7/27/2016,5,0,0,0,0,1,KENAI
62017,7/28/2016,20,0,0,9,0,0,KENAI
62023,7/10/2016,5,0,0,0,0,0,KASILOF
62024,7/10/2016,5,0,0,0,0,1,KASILOF
62024,7/12/2016,12,0,0,0,0,4,KASILOF
62026,7/14/2016,11,0,0,0,0,0,KENAI
62026,7/15/2016,3,0,0,0,0,0,KENAI
62029,7/16/2016,3,0,0,0,0,0,KENAI
62029,7/18/2016,4,0,0,1,0,0,KENAI
62029,7/24/2016,24,0,0,3,0,0,KENAI
62030,7/2/2016,3,0,0,0,0,2,KASILOF
62030,7/16/2016,5,0,0,0,0,0,KENAI
62030,7/17/2016,4,0,0,0,0,0,KASILOF
62030,7/23/2016,4,0,0,0,0,0,KASILOF
62032,7/18/2016,1,0,0,0,0,0,KASILOF
62032,7/22/2016,20,0,0,0,0,0,KASILOF
62033,7/10/2016,32,0,0,0,0,0,KENAI
62033,7/11/2016,23,0,0,0,0,0,KENAI
62034,7/19/2016,3,0,0,0,0,0,KENAI
62034,7/23/2016,6,0,0,0,0,0,KENAI
62034,7/24/2016,11,0,0,0,0,0,KENAI
62035,7/1/2016,17,0,0,0,0,0,KASILOF
62037,7/18/2016,1,0,0,0,0,0,KENAI
62037,7/20/2016,5,0,0,0,0,0,KENAI
62037,7/21/2016,8,1,0,1,0,0,KENAI
62037,7/22/2016,5,0,0,0,0,0,KENAI
62038,7/12/2016,0,0,0,0,0,0,KENAI
62038,7/14/2016,3,0,0,0,0,0,KENAI
62038,7/19/2016,0,0,0,0,0,0,KENAI
62038,7/20/2016,17,0,0,0,0,0,KENAI
62038,7/21/2016,6,0,0,0,0,0,KENAI
62038,7/23/2016,16,0,0,0,0,0,KENAI
62038,7/24/2016,7,0,0,0,0,0,KENAI
62038,7/26/2016,21,0,0,1,0,0,KENAI
62038,7/29/2016,16,0,0,0,0,0,KENAI
62038,7/30/2016,16,0,0,0,0,0,KENAI
62039,7/30/2016,2,0,0,2,0,0,KENAI
62039,7/31/2016,16,0,1,2,0,1,KENAI
62041,7/17/2016,10,0,0,0,0,0,KENAI
62041,8/6/2016,5,0,0,0,0,0,KASILOF
62046,7/2/2016,5,0,0,0,0,0,KASILOF
62046,7/4/2016,10,0,0,0,0,0,KASILOF
62046,7/23/2016,3,0,0,0,0,0,KASILOF
62047,7/13/2016,0,0,0,0,0,1,KENAI
62047,7/14/2016,6,0,0,0,0,0,KENAI
62047,7/15/2016,18,0,0,0,0,3,KENAI
62048,6/30/2016,19,0,0,0,0,0,KASILOF
62048,7/8/2016,2,0,0,0,0,0,KASILOF
62048,7/16/2016,1,0,0,0,0,0,KASILOF
62048,7/22/2016,3,1,0,2,0,0,KENAI
62048,8/6/2016,11,0,0,3,0,0,KASILOF
62053,7/1/2016,9,0,0,0,0,0,KASILOF
62053,7/2/2016,6,0,0,0,0,0,KASILOF
62053,7/3/2016,24,0,0,0,0,0,KASILOF
62054,7/12/2016,2,0,0,0,0,0,KENAI
62056,7/14/2016,3,0,0,0,0,0,KASILOF
62056,7/15/2016,4,0,0,0,0,0,KASILOF
62059,7/1/2016,9,0,0,0,0,0,KASILOF
62063,7/1/2016,5,0,0,0,0,0,KASILOF
62063,7/2/2016,4,0,0,0,0,0,KASILOF
62063,7/28/2016,13,0,0,1,0,0,KENAI
62063,7/29/2016,12,0,0,2,0,0,KENAI
62064,7/6/2016,4,0,0,0,0,0,KASILOF
62064,7/7/2016,3,0,0,0,0,0,KASILOF
62064,7/8/2016,5,0,0,0,0,0,KASILOF
62064,7/9/2016,3,0,0,0,0,0,KASILOF
62064,7/10/2016,7,0,0,0,0,0,UNKNOWN
62064,7/12/2016,9,0,0,0,0,0,UNKNOWN
62065,7/16/2016,4,0,0,0,0,0,KENAI
62065,7/17/2016,5,0,0,0,0,0,KENAI
62067,1/1/1990,1,0,0,0,0,0,KASILOF
62068,7/19/2016,0,0,0,0,0,0,KENAI
62069,7/16/2016,6,0,0,0,0,0,KASILOF
62070,7/14/2016,1,0,0,0,0,0,KENAI
62070,7/15/2016,12,0,0,0,0,0,KENAI
62070,7/16/2016,36,0,0,0,0,0,KENAI
62071,7/1/2016,5,0,0,0,0,1,KASILOF
62071,7/19/2016,0,0,0,0,0,0,KENAI
62073,7/19/2016,0,0,0,0,0,0,KASILOF
62074,7/10/2016,9,0,0,0,0,0,KASILOF
62074,7/11/2016,11,0,0,0,0,0,KASILOF
62074,7/12/2016,10,0,0,0,0,0,KASILOF
62074,7/13/2016,10,0,0,0,0,0,KASILOF
62074,7/14/2016,20,0,0,0,0,0,KASILOF
62075,7/5/2016,2,0,0,0,0,0,KASILOF
62076,7/18/2016,1,0,0,0,0,1,KENAI
62077,7/16/2016,3,0,0,0,0,0,KENAI
62077,7/17/2016,9,0,0,0,0,0,KENAI
62077,7/18/2016,4,0,0,0,0,0,KENAI
62077,7/19/2016,14,0,0,0,0,0,KENAI
62077,7/20/2016,12,0,0,0,0,0,KENAI
62078,7/19/2016,5,0,0,0,0,0,KENAI
62079,7/1/2016,14,0,0,0,0,0,KASILOF
62079,7/8/2016,4,0,0,0,0,0,KASILOF
62079,7/17/2016,5,0,0,0,0,0,KENAI
62079,7/25/2016,12,0,0,2,0,0,KENAI
62081,7/24/2016,4,0,0,0,0,0,KENAI
62081,7/29/2016,0,1,0,0,0,0,KENAI
62082,7/22/2016,20,0,0,0,0,1,KENAI
62083,7/14/2016,2,0,0,0,0,0,KENAI
62085,7/14/2016,4,0,0,1,0,0,KENAI
62086,7/5/2016,26,0,0,0,0,0,KASILOF
62086,8/3/2016,6,0,2,0,0,0,KASILOF
62089,7/20/2016,4,0,0,0,0,0,KENAI
62093,7/16/2016,20,0,0,2,0,0,KENAI
62094,7/1/2016,12,0,0,0,0,0,KASILOF
62094,7/2/2016,5,0,0,0,0,0,KASILOF
62094,7/3/2016,7,0,0,0,0,0,KASILOF
62095,7/1/2016,8,0,0,0,0,0,KASILOF
62095,7/2/2016,16,0,0,0,0,0,KASILOF
62095,7/29/2016,0,0,0,0,0,0,KASILOF
62095,7/30/2016,0,0,0,0,0,0,KASILOF
62097,7/18/2016,8,0,0,0,0,0,KENAI
62098,7/23/2016,32,1,0,0,0,0,KENAI
62099,7/2/2016,3,0,0,0,0,0,KASILOF
62101,7/17/2016,3,0,0,0,0,2,KENAI
62101,7/18/2016,18,0,0,0,0,2,KENAI
62106,7/16/2016,2,0,0,0,0,0,KENAI
62106,7/17/2016,1,0,0,0,0,0,KENAI
62107,7/13/2016,4,0,0,0,0,0,KENAI
62107,7/23/2016,3,0,0,0,0,0,KENAI
62108,7/2/2016,3,0,0,0,0,0,KASILOF
62108,7/12/2016,5,0,0,0,0,0,KASILOF
62109,7/13/2016,2,0,0,1,0,0,KASILOF
62110,7/18/2016,2,0,0,0,0,0,KENAI
62110,7/19/2016,9,0,0,0,0,0,KENAI
62111,7/2/2016,1,0,0,0,0,0,KASILOF
62111,7/3/2016,3,0,0,0,0,0,KASILOF
62112,7/15/2016,3,0,0,0,0,2,KENAI
62112,7/16/2016,7,0,0,0,0,0,UNKNOWN
62112,7/17/2016,4,0,0,0,0,0,UNKNOWN
62113,7/18/2016,0,0,0,0,0,0,KENAI
62113,7/19/2016,0,0,0,0,0,0,KENAI
62115,6/28/2016,5,0,0,0,0,0,KASILOF
62115,7/16/2016,3,0,0,0,0,0,KENAI
62115,7/25/2016,6,0,0,0,0,0,KENAI
62117,7/9/2016,0,0,1,0,0,0,KENAI
62117,7/16/2016,0,0,3,0,0,1,KASILOF
62118,7/9/2016,0,0,0,0,0,0,KASILOF
62118,7/10/2016,16,0,0,0,0,0,KENAI
62118,7/23/2016,0,0,0,0,0,0,KENAI
62118,7/24/2016,11,0,0,0,0,2,KENAI
62118,7/30/2016,1,0,0,0,0,0,KENAI
62119,7/9/2016,0,0,2,0,0,0,KENAI
62119,7/16/2016,0,0,3,0,0,0,KASILOF
62121,7/10/2016,4,0,0,0,0,0,KENAI
62121,7/20/2016,5,0,0,1,0,0,KENAI
62121,7/23/2016,8,0,0,0,0,0,KENAI
62121,7/29/2016,20,0,1,1,0,0,KENAI
62126,7/2/2016,3,0,0,0,0,0,KASILOF
62126,7/16/2016,7,0,0,0,0,0,KASILOF
62126,7/17/2016,4,0,0,0,0,0,KASILOF
62127,7/4/2016,12,0,0,0,0,0,KASILOF
62128,7/21/2016,4,0,0,0,0,0,KENAI
62128,7/22/2016,3,0,0,2,0,0,KENAI
62129,7/10/2016,5,0,0,0,0,0,KENAI
62129,7/21/2016,13,0,0,1,0,0,KENAI
62129,7/22/2016,6,0,0,0,0,0,KENAI
62129,7/30/2016,9,0,0,0,0,0,KENAI
62130,7/15/2016,6,0,0,0,0,0,KENAI
62131,7/18/2016,3,0,0,0,0,0,KENAI
62131,7/19/2016,9,0,0,0,0,0,KENAI
62131,7/22/2016,2,0,0,0,0,0,KENAI
62132,7/20/2016,18,0,0,0,0,0,KENAI
62132,7/21/2016,10,0,0,0,0,0,KENAI
62132,7/22/2016,6,1,0,0,0,0,KENAI
62133,7/16/2016,8,0,0,0,0,0,KASILOF
62134,7/21/2016,0,0,4,0,0,0,KENAI
62135,7/4/2016,6,0,0,0,0,0,KASILOF
62135,7/23/2016,10,0,0,0,0,0,KENAI
62138,7/7/2016,4,0,0,0,0,0,KASILOF
62138,7/13/2016,5,0,0,0,0,0,KENAI
62138,7/14/2016,8,0,0,0,0,0,KENAI
62142,7/24/2016,3,0,0,1,0,0,KENAI
62142,7/30/2016,3,0,0,1,0,0,KENAI
62142,7/31/2016,18,0,0,0,0,0,KENAI
62145,7/17/2016,3,0,0,0,0,0,KENAI
62145,7/20/2016,7,0,0,0,0,0,KENAI
62146,7/2/2016,3,0,0,0,0,0,KASILOF
62146,7/12/2016,4,0,0,0,0,0,KASILOF
62146,7/13/2016,10,0,0,0,0,0,KASILOF
62149,7/17/2016,6,0,0,0,0,0,KASILOF
62149,7/27/2016,5,0,0,0,0,0,KASILOF
62150,7/1/2016,4,0,0,0,0,0,KASILOF
62150,7/15/2016,5,0,0,0,0,0,KASILOF
62150,7/16/2016,10,0,0,0,0,0,KASILOF
62150,7/31/2016,19,0,1,2,0,0,KASILOF
62150,8/6/2016,18,0,1,2,0,0,KASILOF
62151,7/2/2016,6,0,0,0,0,0,KASILOF
62151,7/3/2016,4,0,0,0,0,0,KASILOF
62151,7/4/2016,6,0,0,0,0,0,KASILOF
62151,7/21/2016,15,0,0,0,0,0,KENAI
62151,7/22/2016,10,0,0,0,0,0,KENAI
62153,7/1/2016,0,0,0,0,0,0,KASILOF
62154,7/3/2016,1,0,0,0,0,0,KASILOF
62155,7/5/2016,8,0,0,0,0,0,KASILOF
62156,7/2/2016,0,0,0,0,0,0,KASILOF
62157,7/20/2016,12,0,0,0,0,0,KENAI
62158,7/30/2016,8,0,0,0,0,0,KENAI
62160,7/30/2016,8,0,0,0,0,0,KENAI
62161,7/7/2016,4,0,0,0,0,0,KASILOF
62161,7/8/2016,4,0,0,0,0,0,KASILOF
62161,7/9/2016,2,0,0,0,0,0,KASILOF
62162,7/12/2016,1,0,0,0,0,0,KENAI
62165,7/15/2016,20,0,0,0,0,0,KASILOF
62166,7/22/2016,20,0,0,4,0,0,KENAI
62167,7/10/2016,35,0,0,0,0,0,KASILOF
62168,7/2/2016,0,0,0,0,0,0,KASILOF
62168,7/15/2016,0,0,0,0,0,0,KASILOF
62169,7/12/2016,8,0,0,0,0,0,KASILOF
62169,7/13/2016,12,0,0,0,0,0,KASILOF
62169,7/14/2016,5,0,0,0,0,0,KASILOF
62173,7/15/2016,5,0,0,0,0,0,KENAI
62173,7/16/2016,9,0,0,0,0,0,KENAI
62173,7/17/2016,21,0,0,1,0,0,KENAI
62174,7/11/2016,0,0,0,0,0,0,KENAI
62174,7/12/2016,7,0,0,0,0,0,KENAI
62174,7/18/2016,2,0,0,0,0,0,KENAI
62174,7/19/2016,12,0,0,0,0,0,KENAI
62179,7/17/2016,7,0,0,0,0,0,KASILOF
62180,7/15/2016,15,0,0,0,0,0,KASILOF
62180,7/30/2016,5,0,0,0,0,0,KENAI
62181,7/4/2016,0,0,4,0,0,0,KASILOF
62181,7/20/2016,0,0,13,0,0,0,KENAI
62182,7/19/2016,10,0,0,0,0,0,KENAI
62183,7/1/2016,0,0,0,2,0,0,KENAI
62184,7/11/2016,10,0,0,0,0,0,KENAI
62184,7/28/2016,4,0,0,0,0,0,KENAI
62185,7/3/2016,0,0,1,0,0,0,KASILOF
62187,7/2/2016,3,0,0,0,0,0,KASILOF
62187,7/23/2016,5,0,0,0,0,0,KENAI
62187,7/24/2016,9,0,0,0,0,0,KENAI
62187,7/30/2016,11,0,0,0,0,0,KENAI
62187,7/31/2016,15,1,0,0,0,0,KENAI
62189,7/3/2016,25,0,0,0,0,0,KASILOF
62190,7/24/2016,0,0,0,0,0,0,KENAI
62191,7/5/2016,3,0,0,0,0,0,KASILOF
62191,7/14/2016,2,0,0,0,0,0,KASILOF
62191,7/15/2016,11,0,0,0,0,0,KASILOF
62191,7/16/2016,15,0,0,0,0,0,KASILOF
62191,7/17/2016,10,0,0,0,0,0,KASILOF
62196,7/16/2016,20,0,0,5,0,0,KENAI
62198,7/11/2016,1,0,0,0,0,0,KENAI
62198,7/12/2016,9,0,0,0,0,0,KENAI
62198,7/13/2016,7,0,0,0,0,0,KENAI
62198,7/14/2016,11,0,0,0,0,0,KENAI
62201,7/23/2016,25,0,0,0,0,0,KENAI
62201,7/24/2016,30,0,0,0,0,0,KENAI
62202,7/22/2016,3,0,0,0,0,0,KENAI
62203,7/23/2016,13,0,0,0,0,0,KENAI
62204,7/23/2016,0,0,0,0,0,0,KENAI
62204,7/24/2016,1,0,0,0,0,0,KENAI
62207,7/29/2016,0,0,0,0,0,0,KENAI
62208,7/21/2016,17,0,0,0,0,0,KENAI
62208,7/27/2016,3,0,1,0,0,0,KENAI
62208,7/28/2016,1,0,0,0,0,0,KENAI
62209,7/2/2016,4,0,0,0,0,0,KASILOF
62209,7/3/2016,10,0,0,0,0,0,KASILOF
62209,7/16/2016,11,0,0,0,0,0,KASILOF
62210,7/10/2016,18,0,0,0,0,0,KENAI
62210,7/16/2016,13,0,0,0,0,0,KENAI
62210,7/17/2016,21,0,0,0,0,0,KENAI
62212,7/15/2016,7,0,0,0,0,0,KENAI
62212,7/16/2016,9,0,0,0,0,0,KENAI
62213,7/17/2016,7,0,0,0,0,0,KENAI
62213,7/18/2016,2,0,0,0,0,0,KENAI
62215,7/25/2016,17,0,0,0,0,0,KENAI
62216,7/23/2016,12,0,0,0,0,0,KENAI
62220,7/27/2016,8,0,0,0,0,0,KENAI
62220,7/28/2016,16,0,0,4,0,0,KENAI
62221,7/17/2016,15,0,0,0,0,0,KENAI
62221,7/18/2016,9,0,0,0,0,0,KENAI
62221,7/19/2016,8,0,0,0,0,0,KENAI
62222,7/3/2016,3,0,0,0,0,0,KASILOF
62222,7/21/2016,42,0,0,0,0,0,KENAI
62223,7/13/2016,0,0,0,0,0,0,KENAI
62223,7/14/2016,5,0,0,0,0,0,KENAI
62223,7/15/2016,0,0,0,0,0,0,KENAI
62224,7/17/2016,45,0,0,0,0,0,KASILOF
62229,7/21/2016,38,0,0,0,0,0,KENAI
62230,7/19/2016,11,0,0,0,0,0,KENAI
62231,7/16/2016,25,0,0,0,0,0,KENAI
62233,7/15/2016,5,0,0,0,0,0,KENAI
62233,7/18/2016,5,0,0,0,0,0,KENAI
62233,7/19/2016,10,0,0,0,0,0,KENAI
62233,7/26/2016,7,0,0,0,0,0,KENAI
62233,7/28/2016,5,0,0,0,0,0,KENAI
62234,7/3/2016,14,0,0,0,0,0,KASILOF
62234,7/22/2016,7,0,0,0,0,0,KASILOF
62234,7/30/2016,4,0,0,0,0,0,KASILOF
62235,7/14/2016,29,0,0,0,0,0,KENAI
62236,7/24/2016,3,0,0,0,0,0,KENAI
62238,7/31/2016,10,0,0,0,0,0,KASILOF
62238,8/5/2016,0,0,0,1,0,0,KASILOF
62238,8/6/2016,6,0,0,0,0,0,KASILOF
62239,7/9/2016,2,0,0,0,0,0,KASILOF
62239,7/15/2016,6,0,0,0,0,0,KENAI
62240,7/16/2016,25,0,0,0,0,0,KENAI
62241,7/4/2016,4,0,0,0,0,1,KASILOF
62241,7/5/2016,6,0,0,0,0,0,KASILOF
62241,7/24/2016,14,1,0,0,0,1,KENAI
62242,7/8/2016,2,0,0,0,0,0,KASILOF
62243,7/22/2016,1,0,0,0,0,0,KENAI
62244,7/10/2016,5,0,0,0,0,0,KASILOF
62244,7/11/2016,4,0,0,0,0,0,KASILOF
62246,7/21/2016,8,0,0,0,0,0,KENAI
62247,7/4/2016,10,0,0,0,0,0,KASILOF
62247,7/15/2016,7,0,0,0,0,0,KENAI
62248,7/4/2016,0,0,0,0,0,0,KASILOF
62248,7/15/2016,3,0,0,0,0,0,KENAI
62249,7/8/2016,6,0,0,0,0,0,KASILOF
62252,7/21/2016,0,0,0,0,0,0,KENAI
62252,7/22/2016,0,0,0,0,0,0,KENAI
62253,7/10/2016,24,0,0,0,0,0,KASILOF
62253,7/15/2016,6,0,0,0,0,0,KASILOF
62253,7/16/2016,5,0,0,0,0,0,KASILOF
62256,7/10/2016,15,0,0,0,0,0,KASILOF
62256,7/17/2016,20,0,0,0,0,0,KASILOF
62257,7/13/2016,1,0,0,0,0,0,KENAI
62257,7/14/2016,1,0,0,0,0,0,KENAI
62257,7/17/2016,3,0,0,0,0,0,KENAI
62259,7/6/2016,4,0,0,0,0,0,KASILOF
62260,7/26/2016,8,0,0,0,0,0,KENAI
62261,7/9/2016,0,0,0,0,0,1,KASILOF
62261,7/10/2016,24,0,0,0,0,0,KASILOF
62261,7/15/2016,11,0,0,0,0,0,KASILOF
62263,7/8/2016,5,0,0,0,0,0,KASILOF
62263,7/9/2016,5,0,0,0,0,0,KASILOF
62264,7/12/2016,11,0,0,0,0,0,KASILOF
62264,7/14/2016,2,0,0,0,0,0,KASILOF
62264,7/30/2016,0,0,0,1,0,0,KASILOF
62264,7/31/2016,8,0,0,2,0,0,KASILOF
62265,7/21/2016,9,0,0,0,0,0,KENAI
62265,7/22/2016,23,0,0,0,0,0,KENAI
62266,7/15/2016,6,0,0,0,0,0,KENAI
62266,7/16/2016,5,0,0,0,0,0,KENAI
62267,7/4/2016,1,0,0,0,0,0,KENAI
62268,7/5/2016,1,0,0,0,0,0,KASILOF
62269,7/17/2016,1,0,0,0,0,0,KENAI
62270,7/17/2016,0,0,0,0,0,0,KENAI
62271,7/10/2016,15,0,0,0,0,0,KASILOF
62271,7/12/2016,15,0,0,0,0,0,KASILOF
62273,7/17/2016,7,0,0,0,0,1,KENAI
62273,7/19/2016,6,0,0,0,0,0,KENAI
62273,7/31/2016,19,0,0,2,0,0,KENAI
62275,7/11/2016,1,0,0,0,0,0,KASILOF
62275,7/12/2016,15,0,0,0,0,0,KASILOF
62276,7/15/2016,3,0,0,0,0,0,KENAI
62277,7/10/2016,28,0,0,0,0,0,KENAI
62277,7/19/2016,4,0,0,0,0,0,KENAI
62278,7/10/2016,8,0,0,0,0,0,KENAI
62278,7/11/2016,9,0,0,0,0,0,KENAI
62278,7/19/2016,10,0,0,0,0,0,KENAI
62279,7/25/2016,2,0,0,0,0,0,KENAI
62279,7/26/2016,1,0,0,0,0,0,KENAI
62279,8/2/2016,4,0,0,0,0,0,KASILOF
62280,7/18/2016,9,0,0,0,0,0,KENAI
62283,7/25/2016,2,0,0,0,0,0,KENAI
62283,7/29/2016,2,0,0,0,0,0,KENAI
62284,7/28/2016,12,0,0,0,0,0,KENAI
62285,7/25/2016,8,0,0,0,0,0,KENAI
62286,7/8/2016,0,0,0,0,0,0,KASILOF
62286,7/9/2016,0,0,0,0,0,0,KASILOF
62288,7/13/2016,8,0,0,0,0,1,KENAI
62288,7/27/2016,20,0,0,1,0,0,KENAI
62290,7/23/2016,7,0,0,0,1,0,KASILOF
62291,7/26/2016,6,0,0,0,0,0,KENAI
62291,7/27/2016,7,0,0,0,0,0,KENAI
62291,7/28/2016,4,0,0,2,0,0,KENAI
62291,7/29/2016,5,0,0,2,0,0,KENAI
62292,7/9/2016,4,0,0,0,0,1,KASILOF
62293,7/15/2016,1,0,0,0,0,0,KENAI
62293,7/16/2016,2,0,0,0,0,0,KENAI
62293,7/18/2016,3,0,0,0,0,0,KENAI
62293,7/19/2016,1,0,0,0,0,0,KENAI
62295,7/14/2016,7,0,0,0,0,0,KENAI
62295,7/15/2016,1,0,0,0,0,0,KENAI
62299,7/14/2016,4,0,0,0,0,0,KENAI
62299,7/15/2016,1,0,0,0,0,0,KENAI
62299,7/27/2016,2,0,0,0,0,0,KASILOF
62300,7/23/2016,35,0,0,0,0,0,KENAI
62301,7/10/2016,5,0,0,0,0,0,KENAI
62301,7/11/2016,19,0,0,0,0,0,KENAI
62303,7/13/2016,8,0,0,0,0,0,KASILOF
62303,7/14/2016,11,0,0,0,0,0,KASILOF
62303,7/15/2016,19,0,0,0,0,0,KASILOF
62303,7/16/2016,8,0,0,0,0,0,KASILOF
62303,7/17/2016,9,0,0,0,0,0,KASILOF
62306,7/19/2016,26,0,0,0,0,5,KENAI
62306,7/20/2016,9,0,0,0,0,2,KENAI
62307,7/17/2016,22,0,0,0,0,0,KENAI
62307,7/18/2016,8,0,0,0,0,0,KENAI
62308,7/17/2016,5,0,0,0,0,0,KENAI
62308,7/18/2016,5,0,0,0,0,0,KENAI
62310,7/11/2016,22,0,0,0,0,0,KENAI
62310,7/12/2016,11,0,0,0,0,0,KENAI
62312,7/11/2016,25,0,0,0,0,0,KENAI
62313,7/10/2016,15,0,0,0,0,0,KASILOF
62314,7/12/2016,12,0,0,0,0,0,KENAI
62314,7/19/2016,25,0,0,0,0,0,KENAI
62315,7/20/2016,16,0,0,0,0,0,KENAI
62315,7/21/2016,6,0,0,1,0,0,KENAI
62315,7/30/2016,10,0,0,2,0,0,KENAI
62316,7/10/2016,12,0,0,1,0,0,KASILOF
62316,7/11/2016,17,0,0,0,0,0,KASILOF
62316,7/12/2016,32,0,0,0,0,0,KASILOF
62316,7/13/2016,14,0,0,0,0,4,KASILOF
62316,7/14/2016,5,0,0,0,0,1,KASILOF
62319,7/16/2016,15,0,0,0,0,0,KENAI
62319,7/24/2016,17,0,0,0,0,0,KENAI
62319,7/30/2016,17,0,0,0,0,0,KENAI
62320,7/16/2016,1,0,0,0,0,0,KENAI
62322,7/15/2016,13,0,0,0,0,0,KENAI
62322,7/17/2016,7,0,0,0,0,0,KENAI
62322,7/30/2016,3,0,0,0,0,0,KENAI
62322,7/31/2016,9,0,0,1,0,0,KASILOF
62323,7/22/2016,16,0,0,0,0,0,KENAI
62325,7/20/2016,25,1,0,0,0,10,KENAI
62326,7/25/2016,5,0,0,0,0,0,KENAI
62326,7/26/2016,0,0,0,1,0,0,KENAI
62326,7/27/2016,8,0,0,0,0,0,KENAI
62327,7/13/2016,3,0,0,0,0,0,KENAI
62327,7/20/2016,3,0,0,0,0,0,KENAI
62327,7/22/2016,11,0,0,0,0,0,KENAI
62328,7/16/2016,8,0,0,0,0,0,KENAI
62329,7/18/2016,4,0,0,0,0,0,KENAI
62330,7/22/2016,11,0,0,0,0,0,KENAI
62331,7/25/2016,6,0,0,0,0,0,KENAI
62333,7/14/2016,4,0,0,0,0,0,KENAI
62333,7/15/2016,19,0,0,0,0,1,KENAI
62334,7/20/2016,1,0,0,0,0,0,KENAI
62334,7/21/2016,12,0,0,0,0,0,KENAI
62334,7/22/2016,5,0,0,0,0,0,KENAI
62336,7/18/2016,0,0,0,0,0,0,KASILOF
62338,7/20/2016,0,0,0,0,0,0,KENAI
62339,7/6/2016,12,0,0,0,0,0,KASILOF
62342,7/14/2016,3,0,0,0,0,0,KASILOF
62342,7/15/2016,5,0,0,0,0,0,KASILOF
62343,7/7/2016,6,0,0,0,0,0,KASILOF
62346,7/16/2016,6,0,0,0,0,0,KENAI
62346,7/17/2016,22,0,0,0,0,0,KENAI
62346,7/24/2016,3,0,0,2,0,0,KENAI
62348,7/23/2016,9,1,0,0,0,0,KENAI
62349,7/20/2016,7,0,0,1,0,0,KENAI
62349,7/21/2016,8,0,0,0,0,0,KENAI
62349,7/22/2016,12,0,0,0,0,1,KENAI
62351,7/27/2016,15,0,0,0,0,0,KENAI
62352,7/22/2016,11,0,0,0,0,0,KENAI
62353,7/6/2016,7,0,0,0,0,0,KASILOF
62354,7/11/2016,2,0,0,0,0,0,KASILOF
62354,7/12/2016,25,0,0,0,0,0,KASILOF
62354,7/13/2016,0,0,0,0,0,0,KASILOF
62354,7/14/2016,2,0,0,0,0,0,KASILOF
62354,7/15/2016,3,0,0,0,0,0,KASILOF
62354,7/16/2016,13,0,0,0,0,0,KASILOF
62355,8/7/2016,12,0,0,0,0,0,KASILOF
62356,7/11/2016,7,0,0,0,0,0,KENAI
62356,7/12/2016,9,0,0,0,0,0,KENAI
62356,7/13/2016,8,0,0,0,0,0,KENAI
62356,7/14/2016,5,0,0,0,0,0,KENAI
62359,7/22/2016,10,0,0,0,0,0,KENAI
62359,7/29/2016,18,0,0,0,0,0,KENAI
62361,7/7/2016,4,0,0,0,0,0,KASILOF
62361,7/13/2016,9,0,0,0,0,0,KENAI
62361,7/14/2016,8,0,0,0,0,0,KENAI
62362,7/10/2016,25,0,0,0,0,0,KENAI
62363,7/15/2016,5,0,0,0,0,0,KASILOF
62364,7/7/2016,6,0,0,0,0,0,KASILOF
62364,7/8/2016,24,0,0,0,0,0,KASILOF
62364,7/9/2016,10,0,0,0,0,0,KASILOF
62364,7/10/2016,5,0,0,0,0,0,KASILOF
