"","permit","fishery","red","king","coho","pink","chum","flounder","mailing","status","city"
"284",1713,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"285",1714,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"286",1715,"KENAI",30,0,0,5,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"287",1716,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"288",1717,"KENAI",31,0,0,4,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"289",1718,"KENAI",35,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"290",1719,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"291",1721,"KENAI",8,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"292",1723,"KENAI",31,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"293",1725,"KENAI",16,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"294",1726,"KENAI",28,0,0,0,0,0,0,"HARVEST REPORTED","WILLOW"
"295",1728,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"296",1730,"KASILOF DIPNET",9,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"297",1738,"KENAI",30,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"298",1744,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"299",1754,"KENAI",5,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"300",1786,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"301",1789,"KENAI",43,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"302",1793,"KENAI",20,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"303",1794,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"304",1795,"KENAI",15,0,0,5,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"305",1797,"KASILOF DIPNET",41,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"306",1798,"KENAI",19,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"307",2001,"FISH CREEK",2,0,0,0,0,0,0,"HARVEST REPORTED",""
"308",2002,"KENAI",18,0,0,3,0,0,0,"HARVEST REPORTED",""
"309",2004,"KASILOF GILLNET",31,0,0,0,0,0,0,"HARVEST REPORTED",""
"310",2007,"KASILOF DIPNET",19,0,0,0,0,0,0,"HARVEST REPORTED",""
"311",2009,"KASILOF DIPNET",18,0,0,0,0,0,0,"HARVEST REPORTED",""
"312",2015,"KENAI",37,0,0,0,0,0,0,"HARVEST REPORTED",""
"313",2016,"KASILOF DIPNET",5,0,0,0,0,0,0,"HARVEST REPORTED",""
"314",2017,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED",""
"315",2018,"KASILOF DIPNET",8,0,0,0,0,0,0,"HARVEST REPORTED",""
"316",2019,"KASILOF DIPNET",5,0,0,1,0,0,0,"HARVEST REPORTED",""
"317",2023,"KASILOF DIPNET",27,0,0,19,0,1,0,"HARVEST REPORTED",""
"318",2023,"KENAI",2,0,0,1,0,0,0,"HARVEST REPORTED",""
"319",2023,"UNKNOWN",4,0,0,3,0,1,0,"HARVEST REPORTED",""
"320",2025,"KENAI",27,0,0,3,0,0,0,"HARVEST REPORTED",""
"321",2027,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"322",2028,"KENAI",39,0,0,0,0,0,0,"HARVEST REPORTED",""
"323",2029,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED",""
"324",2032,"KENAI",31,0,0,0,0,0,0,"HARVEST REPORTED",""
"325",2037,"KASILOF DIPNET",17,0,0,0,0,0,0,"HARVEST REPORTED",""
"326",2044,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED",""
"327",2045,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED",""
"328",2047,"KENAI",4,0,0,5,0,0,0,"HARVEST REPORTED",""
"329",2048,"FISH CREEK",1,0,1,0,0,0,0,"HARVEST REPORTED",""
"330",2048,"KENAI",22,0,0,0,0,0,0,"HARVEST REPORTED",""
"331",2049,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED",""
"332",2050,"KENAI",19,0,0,1,0,0,0,"HARVEST REPORTED",""
"333",2051,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED",""
"334",2052,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED",""
"335",2053,"KASILOF DIPNET",13,0,0,0,0,0,0,"HARVEST REPORTED",""
"336",2053,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED",""
"337",2054,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED",""
"338",2055,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED",""
"339",2058,"KENAI",8,0,0,2,0,0,0,"HARVEST REPORTED",""
"340",2062,"KENAI",53,0,0,0,0,0,0,"HARVEST REPORTED",""
"341",2063,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED",""
"342",2067,"KASILOF DIPNET",38,0,2,7,0,0,0,"HARVEST REPORTED",""
"343",2069,"KENAI",1,0,0,1,0,0,0,"HARVEST REPORTED",""
"344",2073,"KENAI",39,0,0,11,0,0,0,"HARVEST REPORTED",""
"345",2074,"KENAI",13,0,0,0,0,0,0,"HARVEST REPORTED",""
"346",2076,"FISH CREEK",35,0,0,0,0,0,0,"HARVEST REPORTED",""
"347",2081,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED",""
"348",2102,"KENAI",47,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"349",2103,"KENAI",38,0,0,1,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"350",2105,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"351",2106,"KASILOF DIPNET",5,0,0,0,0,0,0,"HARVEST REPORTED","GIRDWOOD"
"352",2108,"KASILOF GILLNET",0,0,0,0,0,0,2,"HARVEST REPORTED","PALMER"
"353",2110,"KENAI",1,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"354",2112,"KENAI",0,0,0,0,0,0,2,"HARVEST REPORTED","EAGLE RIVER"
"355",2113,"KASILOF DIPNET",3,0,0,0,0,12,0,"HARVEST REPORTED","ANCHORAGE"
"356",2116,"KENAI",54,0,0,0,0,4,0,"HARVEST REPORTED","ANCHORAGE"
"357",2119,"KASILOF DIPNET",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"358",2119,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"359",2125,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"360",2126,"KENAI",13,0,0,1,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"361",2128,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"362",2201,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"363",2205,"KENAI",2,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"364",2210,"KASILOF DIPNET",5,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"365",2211,"KASILOF DIPNET",23,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"366",2211,"KENAI",28,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"367",2214,"KENAI",20,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"368",2215,"KENAI",28,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"369",2218,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"370",2219,"KENAI",19,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"371",2224,"KENAI",22,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"372",2225,"KENAI",8,0,0,0,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"373",2227,"KENAI",19,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"374",2229,"KASILOF DIPNET",10,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"375",2230,"KASILOF DIPNET",8,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"376",2230,"KENAI",14,0,0,4,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"377",2231,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"378",2232,"KENAI",30,0,0,3,0,0,1,"HARVEST REPORTED","WASILLA"
"379",2233,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"380",2234,"KENAI",15,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"381",2236,"KENAI",6,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"382",2237,"KENAI",0,0,0,1,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"383",2238,"KENAI",27,0,0,3,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"384",2239,"KENAI",21,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"385",2240,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"386",2241,"KENAI",14,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"387",2242,"KENAI",23,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"388",2244,"KENAI",4,0,1,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"389",2245,"KENAI",6,0,0,1,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"390",2246,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"391",2247,"KENAI",22,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"392",2248,"KENAI",39,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"393",2250,"KENAI",10,0,0,0,0,3,0,"HARVEST REPORTED","ANCHORAGE"
"394",2252,"KENAI",19,0,0,3,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"395",2253,"KASILOF DIPNET",45,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"396",2255,"KASILOF DIPNET",3,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"397",2301,"KENAI",20,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"398",2302,"KENAI",19,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"399",2303,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"400",2304,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"401",2307,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"402",2308,"KENAI",42,0,0,3,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"403",2309,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"404",2311,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"405",2312,"KENAI",5,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"406",2313,"KASILOF DIPNET",9,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"407",2314,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"408",2316,"UNKNOWN",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"409",2317,"KENAI",21,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"410",2319,"KENAI",13,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"411",2320,"KENAI",22,0,0,1,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"412",2322,"KENAI",1,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"413",2328,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"414",2332,"KENAI",20,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"415",2333,"KASILOF DIPNET",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"416",2334,"KENAI",20,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"417",2336,"KASILOF DIPNET",4,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"418",2340,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"419",2342,"KENAI",21,0,0,5,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"420",2343,"KENAI",1,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"421",2346,"KASILOF DIPNET",18,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"422",2352,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"423",2353,"KASILOF DIPNET",15,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"424",2354,"KENAI",5,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"425",2355,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"426",2356,"KENAI",55,0,0,0,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"427",2365,"KASILOF DIPNET",26,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"428",2366,"KENAI",30,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"429",2368,"KENAI",10,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"430",2374,"KASILOF DIPNET",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"431",2375,"KENAI",34,0,0,3,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"432",2377,"KENAI",0,0,0,0,0,0,2,"HARVEST REPORTED","JBER"
"433",2378,"KASILOF GILLNET",0,0,0,0,0,0,1,"HARVEST REPORTED","EAGLE RIVER"
"434",2380,"KENAI",27,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"435",2388,"KENAI",3,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"436",2389,"KASILOF DIPNET",19,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"437",2390,"KASILOF GILLNET",4,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"438",2391,"KASILOF GILLNET",35,0,0,0,0,0,2,"HARVEST REPORTED","BIG LAKE"
"439",2393,"KASILOF DIPNET",0,0,0,10,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"440",2397,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"441",2398,"KASILOF GILLNET",11,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"442",2401,"KENAI",0,0,0,3,0,0,0,"HARVEST REPORTED",""
"443",2402,"KENAI",55,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"444",2405,"KASILOF DIPNET",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"445",2405,"KENAI",19,0,0,6,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"446",2406,"KENAI",49,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"447",2407,"KASILOF DIPNET",17,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"448",2413,"KASILOF DIPNET",24,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"449",2415,"KENAI",21,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"450",2418,"KASILOF DIPNET",62,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"451",2419,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"452",2420,"KASILOF DIPNET",16,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"453",2422,"KENAI",34,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"454",2424,"KENAI",28,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"455",2425,"FISH CREEK",0,0,0,9,0,0,2,"HARVEST REPORTED","WASILLA"
"456",2425,"KASILOF DIPNET",1,0,0,0,0,0,2,"HARVEST REPORTED","WASILLA"
"457",2425,"KENAI",30,0,0,1,0,0,2,"HARVEST REPORTED","WASILLA"
"458",2426,"KASILOF DIPNET",31,0,0,2,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"459",2427,"KASILOF DIPNET",24,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"460",2428,"KASILOF DIPNET",1,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"461",2430,"KASILOF DIPNET",9,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"462",2434,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"463",2435,"KASILOF DIPNET",35,0,0,0,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"464",2437,"KENAI",25,0,0,5,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"465",2445,"KENAI",17,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"466",2447,"UNKNOWN",0,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"467",2448,"KENAI",5,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"468",2449,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"469",2451,"KENAI",22,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"470",2452,"KENAI",20,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"471",2453,"KENAI",9,0,0,0,0,2,0,"HARVEST REPORTED","GIRDWOOD"
"472",2459,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"473",2463,"KENAI",8,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"474",2465,"KENAI",30,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"475",2466,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"476",2467,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"477",2468,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"478",2469,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED","STERLING"
"479",2474,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"480",2475,"KENAI",10,0,0,0,0,0,1,"HARVEST REPORTED","WASILLA"
"481",2477,"KENAI",39,0,0,0,0,7,0,"HARVEST REPORTED","ANCHORAGE"
"482",2478,"KENAI",6,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"483",2480,"KENAI",8,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"484",2481,"KENAI",14,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"485",2482,"KENAI",23,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"486",2483,"KENAI",44,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"487",2487,"KENAI",20,0,0,6,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"488",2490,"KENAI",10,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"489",2491,"KENAI",31,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"490",2492,"KENAI",30,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"491",2496,"KASILOF DIPNET",14,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"492",2496,"KENAI",19,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"493",2497,"KENAI",22,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"494",2499,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"495",2703,"KENAI",45,0,0,30,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"496",2703,"UNKNOWN",0,0,0,5,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"497",2704,"KENAI",45,0,0,30,0,5,2,"HARVEST REPORTED","ANCHORAGE"
"498",2706,"KENAI",10,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"499",2708,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"500",2713,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"501",2715,"KENAI",36,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"502",2716,"KENAI",20,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"503",2717,"KENAI",24,0,0,9,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"504",2719,"KENAI",5,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"505",2721,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"506",2724,"KENAI",13,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"507",2725,"KASILOF DIPNET",5,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"508",2726,"KASILOF DIPNET",17,0,0,1,0,0,0,"HARVEST REPORTED","WASILLA"
"509",2727,"KENAI",7,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"510",2728,"KENAI",0,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"511",2730,"KENAI",1,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"512",2733,"KENAI",4,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"513",2735,"KENAI",17,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"514",2737,"KENAI",5,0,0,1,0,1,1,"HARVEST REPORTED","WASILLA"
"515",2739,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"516",2740,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"517",2741,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"518",2742,"KENAI",33,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"519",2743,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"520",2745,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"521",2747,"KENAI",17,0,1,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"522",2748,"KENAI",5,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"523",2751,"KENAI",30,0,0,7,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"524",2753,"KENAI",27,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"525",2755,"KENAI",5,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"526",2758,"KENAI",5,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"527",2759,"FISH CREEK",31,0,5,5,2,0,0,"HARVEST REPORTED","ANCHORAGE"
"528",2759,"KENAI",22,0,0,4,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"529",2760,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"530",2763,"KASILOF DIPNET",27,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"531",2764,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"532",2766,"KENAI",18,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"533",2767,"KENAI",34,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"534",2768,"KASILOF DIPNET",0,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"535",2769,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"536",2770,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"537",2774,"FISH CREEK",15,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"538",2775,"KENAI",15,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"539",2776,"KASILOF DIPNET",5,0,0,0,0,0,1,"HARVEST REPORTED","WASILLA"
"540",2781,"KENAI",18,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"541",2782,"KENAI",24,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"542",2784,"KENAI",21,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"543",2785,"KASILOF DIPNET",45,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"544",2787,"KENAI",3,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"545",2789,"KENAI",22,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"546",2791,"KENAI",11,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"547",2792,"KENAI",5,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"548",2793,"KENAI",16,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"549",2794,"KENAI",8,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"550",2796,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"551",2797,"KENAI",20,0,0,6,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"552",2798,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"553",2799,"KENAI",15,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"554",2800,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"555",3001,"KASILOF DIPNET",5,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"556",3002,"KENAI",1,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"557",3003,"KENAI",13,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"558",3005,"KENAI",0,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"559",3006,"KENAI",14,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"560",3007,"KENAI",14,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"561",3008,"KENAI",17,0,0,0,0,6,2,"HARVEST REPORTED","ANCHORAGE"
"562",3009,"KENAI",3,0,0,4,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"563",3010,"KENAI",22,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"564",3011,"KASILOF DIPNET",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"565",3099,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"566",3301,"KASILOF GILLNET",1,0,0,0,0,0,0,"HARVEST REPORTED",""
"567",3305,"KASILOF DIPNET",30,0,0,0,1,1,0,"HARVEST REPORTED","EAGLE RIVER"
"568",3310,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"569",3313,"KASILOF DIPNET",28,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"570",3401,"KENAI",22,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"571",3405,"FISH CREEK",16,0,1,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"572",3406,"KASILOF DIPNET",29,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"573",3408,"KENAI",38,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
