PERMIT,HARVDATE,LOCATION,POTS,SOAKTIME,SHRIMP,STATAREA,GALLONS_PER_POT,POT_DAYS,WEEK
10738,7/7/2017,BUSBY,4,24,1,466033,0.5,4,27
10738,7/8/2017,BUSBY,4,24,5,466033,1.5,4,27
10738,7/9/2017,BUSBY,4,24,5,466033,1.5,4,28
10738,6/30/2017,GALENA,4,18,3,466033,1,3,26
10738,7/1/2017,GALENA,4,24,2,466033,0.5,4,26
10738,7/2/2017,GALENA,4,24,2,466033,0.5,4,27
10738,7/3/2017,GALENA,4,24,2,466033,0.5,4,27
10738,7/5/2017,GALENA,4,36,3,466033,1,6,27
10738,7/6/2017,GALENA,4,18,2,466033,0.5,3,27
10857,4/21/2017,GALENA BAY,4,7,0,466033,0,1.166666667,16
10857,4/22/2017,GALENA BAY,4,14,0.5,466033,0,2.333333333,16
10857,4/23/2017,GALENA BAY,2,18,0,466033,0,1.5,17
10954,5/13/2017,GALENA BAY,4,12,1,466033,0.5,2,19
10954,5/31/2017,GALENA BAY,4,16,1,466033,0.5,2.666666667,22
10954,8/5/2017,GALENA BAY,4,24,4,466033,1,4,31
11071,7/17/2017,GALENA BAY,3,24,0.25,466033,0,3,29
11088,8/23/2017,GALENA BAY- MOUTH,4,12,0.5,466033,0,2,34
11088,8/23/2017,GALENA BAY-MOUTH,4,24,1,466033,0.5,4,34
11095,7/7/2017,BLIGH REEF,3,3,0.3,466033,0,0.375,27
11160,8/21/2017,PORT FIDALGO,4,72,0.5,466033,0,12,34
11181,7/22/2017,GALENA BAY (105),4,36,1.5,466033,0.5,6,29
11181,7/21/2017,GALENA BAY (54),4,24,0.75,466033,0,4,29
11181,7/9/2017,GALENA BAY (68),4,60,1,466033,0.5,10,28
11181,8/8/2017,GALRNA BAY (35),4,10,0.5,466033,0,1.666666667,32
11217,5/7/2017,PT FREEMANTLE,4,24,6,466033,1.5,4,19
11217,6/24/2017,PT FREEMANTLE,4,6,3,466033,1,1,25
11217,6/25/2017,PT FREEMANTLE,4,6,2,466033,0.5,1,26
11350,5/12/2017,GALENA BAY,3,12,0.1,466033,0,1.5,19
11350,5/13/2017,GALENA BAY,3,,0,466033,0,,19
11420,7/3/2017,GALENA BAY,3,18,0.25,466033,0,2.25,27
11420,7/5/2017,GALENA BAY,3,24,0.25,466033,0,3,27
11420,7/6/2017,GALENA BAY,3,26,0.25,466033,0,3.25,27
11420,7/7/2017,GALENA BAY,3,18,0.25,466033,0,2.25,27
11555,5/24/2017,GALENA BAY,4,24,0.7,466033,0,4,21
11555,5/25/2017,GALENA BAY,4,18,1,466033,0.5,3,21
11555,6/12/2017,GALENA BAY,4,16,0.2,466033,0,2.666666667,24
11555,6/27/2017,GALENA BAY,4,14,0.5,466033,0,2.333333333,26
11555,7/13/2017,GALENA BAY,4,14,0,466033,0,2.333333333,28
11555,7/14/2017,GALENA BAY,4,14,0,466033,0,2.333333333,28
11570,6/13/2017,GALENA BAY,4,24,0,466033,0,4,24
11788,8/17/2017,TWO MOON BAY,1,24,0.1,466033,0,1,33
11788,8/22/2017,TWO MOON BAY,1,38,0,466033,0,1.583333333,34
11818,6/30/2017,FILDAGO BAY,4,12,0,466033,0,2,26
11927,5/30/2017,GALENA BAY,4,6,0.3,466033,0,1,22
11927,5/31/2017,GALENA BAY,4,8,0.6,466033,0,1.333333333,22
11927,6/17/2017,GALENA BAY,4,25,1.9,466033,0.5,4.166666667,24
11927,6/18/2017,GALENA BAY,4,17,0.6,466033,0,2.833333333,25
11927,7/2/2017,GALENA BAY,4,26,4,466033,1,4.333333333,27
11927,7/16/2017,GALENA BAY,4,29,2.25,466033,0.5,4.833333333,29
11927,8/13/2017,GALENA BAY,4,31,1.15,466033,0.5,5.166666667,33
11932,7/3/2017,SOUTH SIDE BLEIGH ISLAND,4,8,0,466033,0,1.333333333,27
11955,7/4/2017,GALENA,4,24,2,466033,0.5,4,27
11977,7/3/2017,PORT FIDALGO,3,12,0.25,466033,0,1.5,27
11980,6/13/2017,BUSBY ISLAND,4,24,2,466033,0.5,4,24
11980,8/6/2017,BUSBY ISLAND,4,24,2,466033,0.5,4,32
11980,8/7/2017,BUSBY ISLAND,4,24,2,466033,0.5,4,32
11980,8/8/2017,BUSBY ISLAND,4,24,1,466033,0.5,4,32
11980,8/15/2017,BUSBY ISLAND,4,24,1,466033,0.5,4,33
11980,8/16/2017,BUSBY ISLAND,4,24,1,466033,0.5,4,33
11980,8/17/2017,BUSBY ISLAND,4,24,1,466033,0.5,4,33
12098,6/7/2017,BUSBY,4,12,1,466033,0.5,2,23
12098,6/8/2017,BUSBY,4,10,0.75,466033,0,1.666666667,23
12098,6/9/2017,BUSBY,4,12,1,466033,0.5,2,23
12153,6/30/2017,GALENA BAY,4,24,1,466033,0.5,4,26
12202,8/2/2017,FISH BAY,4,10,0.5,466033,0,1.666666667,31
12257,7/24/2017,GALENA BAY,4,6,0.25,466033,0,1,30
12257,7/25/2017,GALENA BAY,4,10,2,466033,0.5,1.666666667,30
12257,7/27/2017,GALENA BAY,4,10,1,466033,0.5,1.666666667,30
12257,7/28/2017,GALENA BAY,4,14,1,466033,0.5,2.333333333,30
12257,8/10/2017,GALENA BAY,4,8,1,466033,0.5,1.333333333,32
12257,7/24/2017,GALENA BAY (2),4,13,0.5,466033,0,2.166666667,30
12257,7/28/2017,GALENA BAY (2),4,24,1,466033,0.5,4,30
12287,6/8/2017,GALENA BAY,4,22,0.3,466033,0,3.666666667,23
12302,7/4/2017,FIDELGO BAY,4,24,0,466033,0,4,27
12302,7/5/2017,FIDELGO BAY,4,24,0,466033,0,4,27
12302,7/8/2017,FIDELGO BAY,4,24,0,466033,0,4,27
12312,6/5/2017,GALENA BAY,2,14,1,466033,0.5,1.166666667,23
12312,7/1/2017,GALENA BAY,4,15,0.25,466033,0,2.5,26
12486,8/21/2017,FADALGO,3,28,0,466033,0,3.5,34
12496,7/3/2017,GALENA BAY,4,24,2,466033,0.5,4,27
12496,7/26/2017,GALENA BAY,4,48,2,466033,0.5,8,30
12496,7/29/2017,GALENA BAY,4,48,1.5,466033,0.5,8,30
12496,8/10/2017,GALENA BAY,4,48,2.5,466033,0.5,8,32
12594,8/20/2017,BUSBY ISLAND,2,20,0.1,466033,0,1.666666667,34
12608,8/15/2017,GALENA BAY,4,18,2,466033,0.5,3,33
12608,8/16/2017,GALENA BAY,4,24,1,466033,0.5,4,33
12608,8/19/2017,GALENA BAY,4,18,1,466033,0.5,3,33
12648,7/19/2017,PORT FIDALGO,4,4,0,466033,0,0.666666667,29
12648,7/22/2017,PORT FIDALGO,4,5,0,466033,0,0.833333333,29
12648,7/30/2017,PORT FIDALGO,4,6,0,466033,0,1,31
12835,7/5/2017,GALINA BAY,2,8,0.5,466033,0.5,0.666666667,27
12835,7/6/2017,GALINA BAY,2,12,1,466033,0.5,1,27
12851,7/4/2017,GALENA BAY,4,18,1,466033,0.5,3,27
12867,7/1/2017,GALENA BAY,4,24,0.5,466033,0,4,26
12867,7/4/2017,GALINA BAY,4,48,1,466033,0.5,8,27
12915,7/22/2017,PT FREEMANTLE,4,7,1,466033,0.5,1.166666667,29
13009,7/26/2017,GALENA BAY,4,48,2,466033,0.5,8,30
13009,7/30/2017,GALENA BAY,4,72,2,466033,0.5,12,31
13009,8/2/2017,GALENA BAY,4,48,1,466033,0.5,8,31
13009,8/3/2017,GALENA BAY,4,48,1,466033,0.5,8,31
13009,8/6/2017,GALENA BAY,4,72,1,466033,0.5,12,32
13121,7/26/2017,GALENA BAY,4,12,2,466033,0.5,2,30
13144,8/1/2017,BUSBY ISLAND,4,12,1,466033,0.5,2,31
13144,8/2/2017,BUSBY ISLAND,4,16,2,466033,0.5,2.666666667,31
13144,8/3/2017,BUSBY ISLAND,4,12,1,466033,0.5,2,31
13190,8/1/2017,BUSBY I,3,12,0.5,466033,0,1.5,31
13190,8/2/2017,BUSBY I,3,24,1,466033,0.5,3,31
13190,8/3/2017,BUSBY I,3,8,1,466033,0.5,1,31
1052,5/10/2017,SHOUP BAY,4,17,2,466100,0.5,2.833333333,19
1052,5/10/2017,SHOUP BAY,4,8,3,466100,1,1.333333333,19
1052,5/11/2017,SHOUP BAY,4,15,2,466100,0.5,2.5,19
1052,8/6/2017,SHOUP BAY,4,21,1,466100,0.5,3.5,32
1052,8/7/2017,SHOUP BAY,4,20,0.5,466100,0,3.333333333,32
1052,5/11/2017,SHOUP BAY 2,4,7,2,466100,0.5,1.166666667,19
1053,6/21/2017,NARROWS,2,,0,466100,0,,25
1053,6/26/2017,NARROWS,2,96,0.5,466100,0.5,8,26
1053,7/26/2017,NARROWS,3,72,0.5,466100,0,9,30
1053,7/29/2017,NARROWS,3,72,0.5,466100,0,9,30
1053,8/2/2017,NARROWS,3,72,1,466100,0.5,9,31
1053,8/4/2017,NARROWS,3,72,0.5,466100,0,9,31
1054,7/10/2017,SHOUP BAY,4,8,0.1,466100,0,1.333333333,28
1201,4/15/2017,PORT VALDEZ,4,8,1,466100,0.5,1.333333333,15
1201,4/28/2017,PORT VALDEZ,4,72,1,466100,0.5,12,17
1201,5/1/2017,PORT VALDEZ,4,48,2,466100,0.5,8,18
1201,5/2/2017,PORT VALDEZ,4,28,1,466100,0.5,4.666666667,18
1201,5/4/2017,PORT VALDEZ,4,24,1,466100,0.5,4,18
1201,5/8/2017,PORT VALDEZ,4,96,2,466100,0.5,16,19
1201,5/17/2017,PORT VALDEZ,4,72,1,466100,0.5,12,20
1201,7/3/2017,PORT VALDEZ,4,72,3,466100,1,12,27
1201,7/7/2017,PORT VALDEZ,4,72,1,466100,0.5,12,27
1201,7/19/2017,PORT VALDEZ,4,48,2,466100,0.5,8,29
1201,7/22/2017,PORT VALDEZ,4,72,2,466100,0.5,12,29
1203,4/19/2017,VALDEZ,4,24,1.5,466100,0.5,4,16
1203,7/21/2017,VALDEZ,4,24,0.75,466100,0,4,29
1205,6/6/2017,VALDEZ ARM,2,80,0.25,466100,0,6.666666667,23
1205,6/20/2017,VALDEZ PORT,2,99,0,466100,0,8.25,25
1205,7/21/2017,VALDEZ PORT,2,99,0.25,466100,0,8.25,29
1205,8/1/2017,VALDEZ PORT,2,99,0,466100,0,8.25,31
1205,8/13/2017,VALDEZ PORT,2,99,0,466100,0,8.25,33
1205,9/11/2017,VALDEZ PORT,2,99,0.25,466100,0,8.25,37
1205,9/15/2017,VALDEZ PORT,2,99,0.25,466100,0,8.25,37
1208,4/21/2017,PORT VALDEZ,4,24,3,466100,1,4,16
1208,4/24/2017,PORT VALDEZ,4,72,3,466100,1,12,17
1208,4/27/2017,PORT VALDEZ,4,72,2,466100,0.5,12,17
1208,7/3/2017,PORT VALDEZ,4,42,3,466100,1,7,27
1208,7/8/2017,PORT VALDEZ,4,96,2,466100,0.5,16,27
1208,7/10/2017,PORT VALDEZ,4,24,2,466100,0.5,4,28
1208,7/22/2017,PORT VALDEZ,4,48,2,466100,0.5,8,29
1208,7/30/2017,PORT VALDEZ,4,72,2,466100,0.5,12,31
1208,8/7/2017,PORT VALDEZ,4,24,2,466100,0.5,4,32
1208,8/10/2017,PORT VALDEZ,4,72,2,466100,0.5,12,32
1208,8/12/2017,PORT VALDEZ,4,48,1,466100,0.5,8,32
1208,8/18/2017,PORT VALDEZ,4,24,2,466100,0.5,4,33
1209,4/17/2017,PORT VALDEZ,4,28,3,466100,1,4.666666667,16
1209,4/18/2017,PORT VALDEZ,4,25,2,466100,0.5,4.166666667,16
1209,4/20/2017,PORT VALDEZ,4,48,2,466100,0.5,8,16
1209,4/22/2017,PORT VALDEZ,4,48,1.5,466100,0.5,8,16
1209,4/24/2017,PORT VALDEZ,4,48,3,466100,1,8,17
1209,4/26/2017,PORT VALDEZ,4,48,0.5,466100,0,8,17
1209,4/28/2017,PORT VALDEZ,4,40,1.5,466100,0.5,6.666666667,17
1209,4/30/2017,PORT VALDEZ,4,52,2.5,466100,0.5,8.666666667,18
1209,5/2/2017,PORT VALDEZ,4,51,1.5,466100,0.5,8.5,18
1209,5/4/2017,PORT VALDEZ,4,48,1,466100,0.5,8,18
1209,5/7/2017,PORT VALDEZ,4,72,1.5,466100,0.5,12,19
1209,5/8/2017,PORT VALDEZ,4,24,1,466100,0.5,4,19
1209,5/10/2017,PORT VALDEZ,4,45,15,466100,4,7.5,19
1209,5/17/2017,PORT VALDEZ,4,24,0.25,466100,0,4,20
1209,6/13/2017,PORT VALDEZ,4,26,0.125,466100,0,4.333333333,24
1209,7/21/2017,PORT VALDEZ,4,24,1,466100,0.5,4,29
1209,7/25/2017,PORT VALDEZ,4,50,1,466100,0.5,8.333333333,30
1209,7/28/2017,PORT VALDEZ,4,72,1,466100,0.5,12,30
1209,7/31/2017,PORT VALDEZ,4,72,2,466100,0.5,12,31
1209,6/15/2017,VALDEZ ARM-NEAR JACK BAY,4,46,2,466100,0.5,7.666666667,24
1209,5/29/2017,VALDEZ ARM-NEAR SAWMILL BAY,4,18,0.75,466100,0,3,22
1209,7/10/2017,VALDEZ ARM-NEAR SAWMILL BAY,4,24,2,466100,0.5,4,28
1210,4/25/2017,VALDEZ BAY,4,24,0,466100,0,4,17
1210,4/27/2017,VALDEZ BAY,4,48,1,466100,0.5,8,17
1210,4/29/2017,VALDEZ BAY,4,48,1,466100,0.5,8,17
1210,5/3/2017,VALDEZ BAY,4,96,1,466100,0.5,16,18
1210,5/6/2017,VALDEZ BAY,4,66,1,466100,0.5,11,18
1210,5/10/2017,VALDEZ BAY,4,96,0.5,466100,0,16,19
1210,5/13/2017,VALDEZ BAY,4,65,0.5,466100,0,10.83333333,19
1211,4/17/2017,PORT VALDEZ,4,22,0,466100,0,3.666666667,16
1211,4/18/2017,PORT VALDEZ,4,24,1,466100,0.5,4,16
1211,4/19/2017,PORT VALDEZ,4,24,1,466100,0.5,4,16
1211,4/21/2017,PORT VALDEZ,4,48,2.5,466100,0.5,8,16
1211,4/23/2017,PORT VALDEZ,3,48,2,466100,0.5,6,17
1211,4/26/2017,PORT VALDEZ,4,16,1,466100,0.5,2.666666667,17
1211,4/27/2017,PORT VALDEZ,4,24,1,466100,0.5,4,17
1211,4/29/2017,PORT VALDEZ,4,48,1,466100,0.5,8,17
1211,5/1/2017,PORT VALDEZ,4,48,1,466100,0.5,8,18
1211,5/2/2017,PORT VALDEZ,4,48,0,466100,0,8,18
1211,5/4/2017,PORT VALDEZ,4,48,0,466100,0,8,18
1211,5/9/2017,PORT VALDEZ,4,48,0.5,466100,0,8,19
1211,5/10/2017,PORT VALDEZ,4,24,0,466100,0,4,19
1212,7/6/2017,ANDERSON BAY,3,24,2,466100,0.5,3,27
1212,7/15/2017,ANDERSON BAY,3,24,2,466100,0.5,3,28
1212,6/10/2017,SHOUP BAY,3,24,2,466100,0.5,3,23
1215,4/16/2017,PORT VALDEZ,4,24,0.5,466100,0,4,16
1215,4/22/2017,PORT VALDEZ,4,144,1,466100,0.5,24,16
1215,4/24/2017,PORT VALDEZ,4,48,1,466100,0.5,8,17
1215,4/26/2017,PORT VALDEZ,4,48,0.5,466100,0,8,17
1215,5/1/2017,PORT VALDEZ,4,120,1,466100,0.5,20,18
1215,5/2/2017,PORT VALDEZ,4,24,0.5,466100,0,4,18
1215,5/3/2017,PORT VALDEZ,4,24,0.5,466100,0,4,18
1215,5/5/2017,PORT VALDEZ,4,48,1,466100,0.5,8,18
1215,5/9/2017,PORT VALDEZ,4,96,1,466100,0.5,16,19
1217,5/2/2017,PORT VALDEZ NARROWS,4,22,0.5,466100,0,3.666666667,18
1217,5/4/2017,PORT VALDEZ NARROWS,4,48,2,466100,0.5,8,18
1217,5/6/2017,PORT VALDEZ NARROWS,4,48,3,466100,1,8,18
1217,5/9/2017,PORT VALDEZ NARROWS,4,72,3,466100,1,12,19
1217,5/11/2017,PORT VALDEZ NARROWS,4,48,2,466100,0.5,8,19
1217,5/13/2017,PORT VALDEZ NARROWS,4,48,2,466100,0.5,8,19
1217,5/15/2017,PORT VALDEZ NARROWS,4,48,2,466100,0.5,8,20
1217,5/17/2017,PORT VALDEZ NARROWS,4,48,3,466100,1,8,20
1217,5/19/2017,PORT VALDEZ NARROWS,4,48,2,466100,0.5,8,20
1217,5/21/2017,PORT VALDEZ NARROWS,4,48,2,466100,0.5,8,21
1217,6/6/2017,PORT VALDEZ NARROWS,4,48,2,466100,0.5,8,23
1217,6/8/2017,PORT VALDEZ NARROWS,4,48,1,466100,0.5,8,23
1217,6/10/2017,PORT VALDEZ NARROWS,4,48,2,466100,0.5,8,23
1217,6/12/2017,PORT VALDEZ NARROWS,4,48,1.5,466100,0.5,8,24
1217,6/15/2017,PORT VALDEZ NARROWS,4,72,2,466100,0.5,12,24
1217,6/17/2017,PORT VALDEZ NARROWS,4,48,2,466100,0.5,8,24
1217,6/19/2017,PORT VALDEZ NARROWS,4,48,2,466100,0.5,8,25
1217,6/21/2017,PORT VALDEZ NARROWS,4,48,1.5,466100,0.5,8,25
1217,6/23/2017,PORT VALDEZ NARROWS,4,48,2,466100,0.5,8,25
1219,4/15/2017,ANDERSON BAY,4,11,0.5,466100,0,1.833333333,15
1219,4/16/2017,ANDERSON BAY,4,24,2,466100,0.5,4,16
1219,4/24/2017,ANDERSON BAY,4,24,0.5,466100,0,4,17
1219,4/25/2017,ANDERSON BAY,4,24,0.5,466100,0,4,17
1219,4/26/2017,ANDERSON BAY,4,24,0.5,466100,0,4,17
1219,4/27/2017,ANDERSON BAY,4,24,0.5,466100,0,4,17
1219,4/28/2017,ANDERSON BAY,4,24,0.5,466100,0,4,17
1219,4/29/2017,ANDERSON BAY,4,24,0.5,466100,0,4,17
1219,4/30/2017,ANDERSON BAY,4,24,0.5,466100,0,4,18
1219,5/1/2017,ANDERSON BAY,4,24,0.5,466100,0,4,18
1219,5/2/2017,ANDERSON BAY,4,24,0.5,466100,0,4,18
1219,5/4/2017,MARKER AT VMT,4,24,1,466100,0.5,4,18
1219,5/5/2017,MARKER AT VMT,4,24,0.5,466100,0,4,18
1219,5/6/2017,MARKER AT VMT,4,24,1,466100,0.5,4,18
1225,5/3/2017,PORT VALDEZ,4,48,0.25,466100,0,8,18
1225,5/6/2017,PORT VALDEZ,4,72,0.25,466100,0,12,18
1225,5/8/2017,PORT VALDEZ,3,48,0.25,466100,0,6,19
1228,6/12/2017,"TONGUE POINT, VALDEZ ARM",2,12,1,466100,0.5,1,24
1228,7/15/2017,"TONGUE POINT, VALDEZ ARM",4,16,1,466100,0.5,2.666666667,28
1229,4/24/2017,PORT VALDEZ,4,36,1,466100,0.5,6,17
1229,4/26/2017,PORT VALDEZ,4,48,0.5,466100,0,8,17
1229,4/28/2017,PORT VALDEZ,4,48,1,466100,0.5,8,17
1229,4/30/2017,PORT VALDEZ,4,48,1,466100,0.5,8,18
1229,5/2/2017,PORT VALDEZ,4,48,2,466100,0.5,8,18
1229,5/8/2017,PORT VALDEZ,4,48,2,466100,0.5,8,19
1229,5/4/2017,PORT VLADEZ,4,48,1,466100,0.5,8,18
1229,5/6/2017,PORT VLADEZ,4,48,3,466100,1,8,18
1230,6/1/2017,PORT OF VALDEZ,2,24,0.5,466100,0.5,2,22
1230,6/2/2017,PORT OF VALDEZ,2,24,0.5,466100,0.5,2,22
1230,6/3/2017,PORT OF VALDEZ,2,24,0.5,466100,0.5,2,22
1235,4/29/2017,PORT OF VALDEZ,4,24,1,466100,0.5,4,17
1235,4/23/2017,VALDEZ ARM,4,24,2,466100,0.5,4,17
1235,4/24/2017,VALDEZ ARM,4,24,1,466100,0.5,4,17
1235,4/25/2017,VALDEZ ARM,4,24,2,466100,0.5,4,17
1235,4/26/2017,VALDEZ ARM,4,24,1,466100,0.5,4,17
1235,4/27/2017,VALDEZ ARM,4,24,1,466100,0.5,4,17
1235,4/28/2017,VALDEZ ARM,4,4,1,466100,0.5,0.666666667,17
1235,5/16/2017,VALDEZ ARM,4,72,1,466100,0.5,12,20
1235,5/17/2017,VALDEZ ARM,4,24,0,466100,0,4,20
1240,4/18/2017,PORT VALDEZ,4,12,2.5,466100,0.5,2,16
1240,4/19/2017,PORT VALDEZ,4,12,2,466100,0.5,2,16
1240,4/20/2017,PORT VALDEZ,4,12,2.5,466100,0.5,2,16
1240,5/5/2017,PORT VALDEZ,4,24,2.5,466100,0.5,4,18
1240,5/6/2017,PORT VALDEZ,4,24,3,466100,1,4,18
1240,5/7/2017,PORT VALDEZ,4,12,2,466100,0.5,2,19
1240,5/12/2017,PORT VALDEZ,4,12,2,466100,0.5,2,19
1240,5/13/2017,PORT VALDEZ,4,12,2.5,466100,0.5,2,19
1240,5/14/2017,PORT VALDEZ,4,12,3,466100,1,2,20
1240,5/15/2017,PORT VALDEZ,4,24,3.5,466100,1,4,20
1240,5/16/2017,PORT VALDEZ,4,24,5,466100,1.5,4,20
1240,5/18/2017,PORT VALDEZ,4,12,3.5,466100,1,2,20
1240,5/19/2017,PORT VALDEZ,4,24,4,466100,1,4,20
1240,5/21/2017,PORT VALDEZ,4,12,3,466100,1,2,21
1240,5/22/2017,PORT VALDEZ,4,12,4,466100,1,2,21
1240,5/23/2017,PORT VALDEZ,4,12,5,466100,1.5,2,21
1240,5/25/2017,PORT VALDEZ,4,12,5,466100,1.5,2,21
1240,6/13/2017,PORT VALDEZ,4,12,4,466100,1,2,24
1244,4/30/2017,PORT OF VALDEZ,4,16,0.5,466100,0,2.666666667,18
1244,5/1/2017,PORT OF VALDEZ,4,24,0.5,466100,0,4,18
1244,5/28/2017,PORT OF VALDEZ,4,24,0.3,466100,0,4,22
1244,5/30/2017,PORT OF VALDEZ,4,24,0.4,466100,0,4,22
1244,5/31/2017,PORT OF VALDEZ,4,24,0.3,466100,0,4,22
1247,6/18/2017,JACKS BAY,4,3,2,466100,0.5,0.5,25
1247,7/15/2017,JACKS BAY,4,48,3,466100,1,8,28
1247,5/6/2017,PORT VALDEZ,4,24,0.2,466100,0,4,18
1247,5/7/2017,PORT VALDEZ,4,36,0.1,466100,0,6,19
1247,5/8/2017,VALDEZ BAY,4,24,0.5,466100,0,4,19
1248,5/25/2017,JACKS BAY,3,8,2,466100,0.5,1,21
1248,5/26/2017,JACKS BAY,3,12,1,466100,0.5,1.5,21
1248,5/27/2017,JACKS BAY,3,12,2,466100,0.5,1.5,21
1249,6/12/2017,CLIFF MINE,4,72,1,466100,0.5,12,24
1249,6/14/2017,CLIFF MINE,4,48,2,466100,0.5,8,24
1249,6/15/2017,CLIFF MINE,4,24,1.5,466100,0.5,4,24
1352,6/15/2017,SHOUP,4,48,3,466100,1,8,24
1352,6/17/2017,SHOUP,4,48,3,466100,1,8,24
1352,7/5/2017,SHOUP,4,48,3,466100,1,8,27
1352,7/7/2017,SHOUP,4,48,3,466100,1,8,27
1352,7/9/2017,SHOUP,4,48,3,466100,1,8,28
1352,7/13/2017,SHOUP,4,72,3,466100,1,12,28
1355,6/19/2017,JACKS BAY,4,24,1,466100,0.5,4,25
1355,6/20/2017,JACKS BAY,4,28,1,466100,0.5,4.666666667,25
1355,6/23/2017,JACKS BAY,4,48,1,466100,0.5,8,25
1355,6/24/2017,JACKS BAY,4,30,1,466100,0.5,5,25
1355,6/25/2017,JACKS BAY,4,30,1,466100,0.5,5,26
1355,6/27/2017,JACKS BAY,4,48,1,466100,0.5,8,26
1355,8/9/2017,VALDEZ PORT BY SHOOP BAY,4,48,0.2,466100,0,8,32
1355,8/11/2017,VALDEZ PORT BY SHOOP BAY,4,48,0.3,466100,0,8,32
10005,5/5/2017,SAWMILL BAY,4,11,3,466100,1,1.833333333,18
10005,5/6/2017,SAWMILL BAY,4,11,2,466100,0.5,1.833333333,18
10005,5/7/2017,SAWMILL BAY,4,12,1,466100,0.5,2,19
10005,6/1/2017,SAWMILL BAY,4,12,1,466100,0.5,2,22
10005,6/2/2017,SAWMILL BAY,4,12,1,466100,0.5,2,22
10005,6/3/2017,SAWMILL BAY,4,24,2,466100,0.5,4,22
10005,6/4/2017,SAWMILL BAY,4,48,1,466100,0.5,8,23
10005,6/15/2017,SAWMILL BAY,4,48,1,466100,0.5,8,24
10005,6/17/2017,SAWMILL BAY,4,12,2,466100,0.5,2,24
10005,6/24/2017,SAWMILL BAY,4,48,1,466100,0.5,8,25
10005,6/27/2017,SAWMILL BAY,4,13,1,466100,0.5,2.166666667,26
10005,7/4/2017,SAWMILL BAY,4,48,1,466100,0.5,8,27
10005,7/6/2017,SAWMILL BAY,4,12,1,466100,0.5,2,27
10005,5/31/2017,SAWMILLL BAY,4,24,1,466100,0.5,4,22
10026,5/1/2017,SHOUP BAY,4,24,4,466100,1,4,18
10026,5/3/2017,SHOUP BAY,4,48,3,466100,1,8,18
10026,5/7/2017,SHOUP BAY,4,24,4,466100,1,4,19
10026,5/14/2017,SHOUP BAY,4,24,3,466100,1,4,20
10026,5/19/2017,SHOUP BAY,4,48,4,466100,1,8,20
10026,5/23/2017,SHOUP BAY,4,48,5,466100,1.5,8,21
10026,6/3/2017,SHOUP BAY,4,48,5,466100,1.5,8,22
10086,5/29/2017,VALDEZ NARROWS,4,12,7,466100,2,2,22
10086,6/17/2017,VALDEZ NARROWS,4,12,2,466100,0.5,2,24
10086,7/4/2017,VALDEZ NARROWS,4,12,2,466100,0.5,2,27
10086,8/26/2017,VALDEZ NARROWS,4,12,2,466100,0.5,2,34
10095,4/17/2017,VALDEZ NARROWS,4,48,4,466100,1,8,16
10095,4/19/2017,VALDEZ NARROWS,4,48,3,466100,1,8,16
10095,4/21/2017,VALDEZ NARROWS,4,48,3,466100,1,8,16
10095,4/23/2017,VALDEZ NARROWS,4,48,4,466100,1,8,17
10095,4/26/2017,VALDEZ NARROWS,4,72,4,466100,1,12,17
10095,4/29/2017,VALDEZ NARROWS,4,72,2,466100,0.5,12,17
10095,5/1/2017,VALDEZ NARROWS,4,48,2,466100,0.5,8,18
10095,5/3/2017,VALDEZ NARROWS,4,48,2,466100,0.5,8,18
10095,5/5/2017,VALDEZ NARROWS,4,48,2,466100,0.5,8,18
10095,5/8/2017,VALDEZ NARROWS,4,72,2,466100,0.5,12,19
10095,5/10/2017,VALDEZ NARROWS,4,48,2,466100,0.5,8,19
10095,5/12/2017,VALDEZ NARROWS,4,48,3,466100,1,8,19
10095,5/15/2017,VALDEZ NARROWS,4,72,2,466100,0.5,12,20
10099,5/6/2017,POINT LOWE,4,22,3,466100,1,3.666666667,18
10099,5/7/2017,POINT LOWE,4,24,0.5,466100,0,4,19
10099,5/8/2017,POINT LOWE,4,24,0.5,466100,0,4,19
10099,5/9/2017,POINT LOWE SOUTH,4,26,0,466100,0,4.333333333,19
10099,5/31/2017,VALDEZ NARROWS,4,23,0.5,466100,0,3.833333333,22
10099,6/1/2017,VALDEZ NARROWS,4,24,0.5,466100,0,4,22
10099,6/2/2017,VALDEZ NARROWS,4,25,5,466100,1.5,4.166666667,22
10099,6/5/2017,VALDEZ NARROWS,4,22,5,466100,1.5,3.666666667,23
10099,6/7/2017,VALDEZ NARROWS,4,49,3,466100,1,8.166666667,23
10099,6/11/2017,VALDEZ NARROWS,4,96,3,466100,1,16,24
10099,6/13/2017,VALDEZ NARROWS,4,48,2,466100,0.5,8,24
10099,6/15/2017,VALDEZ NARROWS,4,48,4,466100,1,8,24
10099,6/17/2017,VALDEZ NARROWS,4,48,4,466100,1,8,24
10099,6/19/2017,VALDEZ NARROWS,4,48,2,466100,0.5,8,25
10099,6/20/2017,VALDEZ NARROWS,4,34,2,466100,0.5,5.666666667,25
10099,6/22/2017,VALDEZ NARROWS,4,38,5,466100,1.5,6.333333333,25
10099,6/23/2017,VALDEZ NARROWS,4,24,2,466100,0.5,4,25
10099,6/25/2017,VALDEZ NARROWS,4,52,2,466100,0.5,8.666666667,26
10099,6/27/2017,VALDEZ NARROWS,3,48,2,466100,0.5,6,26
